VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
VEH_100,2,M18389336,D_567,2023-05-03 19:08:01.835277660,0,60,2023-05-03 20:08:01.835277660,No
VEH_100,1,Null,O_11,2023-05-03 21:29:06.310980300,0 days 02:30:53.689019700,0,2023-05-04 00:00:00,Null
VEH_100,2,M18389327,D_303,2023-05-04 04:01:15.714992820,0,60,2023-05-04 05:01:15.714992820,No
VEH_100,1,Null,O_11,2023-05-04 09:19:30.386523720,0 days 02:40:29.613476280,0,2023-05-04 12:00:00,Null
VEH_100,2,M18391845,D_370,2023-05-04 13:08:09.781640880,0,60,2023-05-04 14:08:09.781640880,No
VEH_100,1,Null,O_11,2023-05-04 15:30:11.466248640,0 days 02:29:48.533751360,0,2023-05-04 18:00:00,Null
VEH_100,2,M18389326,D_294,2023-05-04 22:22:16.858217220,0,60,2023-05-04 23:22:16.858217220,No
VEH_100,1,Null,O_11,2023-05-05 03:52:57.772145760,0 days 02:07:02.227854240,0,2023-05-05 06:00:00,Null
VEH_100,2,20230504B477393_001,D_178,2023-05-05 07:07:56.986079100,0,60,2023-05-05 08:07:56.986079100,No
VEH_100,1,Null,O_11,2023-05-05 09:17:32.947582080,0 days 02:42:27.052417920,0,2023-05-05 12:00:00,Null
VEH_100,2,20230504B477411_001,D_109,2023-05-05 14:05:18.250253760,0,60,2023-05-05 15:05:18.250253760,No
VEH_100,3,20230503B475030_001,D_109,2023-05-05 14:05:18.250253760,60,60,2023-05-05 16:05:18.250253760,No
VEH_100,1,Null,O_11,2023-05-05 18:33:57.017529720,0 days 05:26:02.982470280,0,2023-05-06 00:00:00,Null
VEH_100,2,20230506B478127_009,D_109,2023-05-06 02:05:18.250253760,0,60,2023-05-06 03:05:18.250253760,No
VEH_100,3,20230506B477313_001,D_109,2023-05-06 02:05:18.250253760,60,60,2023-05-06 04:05:18.250253760,No
VEH_100,1,Null,O_11,2023-05-06 06:33:57.017529720,0 days 05:26:02.982470280,0,2023-05-06 12:00:00,Null
VEH_100,2,20230506B478887_001,D_109,2023-05-06 14:05:18.250253760,0,60,2023-05-06 15:05:18.250253760,No
VEH_100,3,20230506B478127_007,D_109,2023-05-06 14:05:18.250253760,60,60,2023-05-06 16:05:18.250253760,No
VEH_100,1,Null,O_11,2023-05-06 18:33:57.017529720,,0,,Null
VEH_122,1,Null,O_34,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_122,2,20230501B467736_001,D_108,2023-05-01 01:53:56.192087160,0,60,2023-05-01 02:53:56.192087160,No
VEH_122,1,Null,O_34,2023-05-01 04:48:15.023095200,0 days 01:11:44.976904800,0,2023-05-01 06:00:00,Null
VEH_122,2,20230501B467737_001,D_108,2023-05-01 07:53:56.192087160,0,60,2023-05-01 08:53:56.192087160,No
VEH_122,1,Null,O_34,2023-05-01 10:48:15.023095200,0 days 01:11:44.976904800,0,2023-05-01 12:00:00,Null
VEH_122,2,20230501B467738_001,D_1,2023-05-01 13:19:44.103225420,0,60,2023-05-01 14:19:44.103225420,No
VEH_122,1,Null,O_34,2023-05-01 15:38:26.173278960,0 days 02:21:33.826721040,0,2023-05-01 18:00:00,Null
VEH_122,2,20230501B467739_001,D_109,2023-05-01 19:28:07.842154379,0,60,2023-05-01 20:28:07.842154379,No
VEH_122,1,Null,O_34,2023-05-01 21:53:44.469489,0 days 02:06:15.530511,0,2023-05-02 00:00:00,Null
VEH_122,2,20230502B470153_001,D_109,2023-05-02 01:28:07.842154379,0,60,2023-05-02 02:28:07.842154379,No
VEH_122,1,Null,O_34,2023-05-02 03:53:44.469489,0 days 02:06:15.530511,0,2023-05-02 06:00:00,Null
VEH_122,2,MF2305116277912,D_1941,2023-05-02 08:05:05.659956480,0,60,2023-05-02 09:05:05.659956480,No
VEH_122,1,Null,O_34,2023-05-02 11:11:37.611069480,0 days 00:48:22.388930520,0,2023-05-02 12:00:00,Null
VEH_122,2,MF2305186338476,D_1771,2023-05-02 14:10:22.826570460,0,60,2023-05-02 15:10:22.826570460,No
VEH_122,1,Null,O_34,2023-05-02 17:22:51.928008420,0 days 00:37:08.071991580,0,2023-05-02 18:00:00,Null
VEH_122,2,MF2305026194182,D_1238,2023-05-02 20:16:34.237072080,0,60,2023-05-02 21:16:34.237072080,No
VEH_122,1,Null,O_34,2023-05-02 23:35:42.512677620,0 days 00:24:17.487322380,0,2023-05-03 00:00:00,Null
VEH_122,2,20230503B473325_001,D_108,2023-05-03 01:53:56.192087160,0,60,2023-05-03 02:53:56.192087160,No
VEH_122,1,Null,O_34,2023-05-03 04:48:15.023095200,0 days 01:11:44.976904800,0,2023-05-03 06:00:00,Null
VEH_122,2,20230503B473326_001,D_109,2023-05-03 07:28:07.842154379,0,60,2023-05-03 08:28:07.842154379,No
VEH_122,1,Null,O_34,2023-05-03 09:53:44.469489,0 days 02:06:15.530511,0,2023-05-03 12:00:00,Null
VEH_122,2,MF2305036208791,D_1498,2023-05-03 14:55:23.830346760,0,60,2023-05-03 15:55:23.830346760,No
VEH_122,1,Null,O_34,2023-05-03 18:50:40.298237280,0 days 05:09:19.701762720,0,2023-05-04 00:00:00,Null
VEH_122,2,MF2305046231560,D_1238,2023-05-04 02:16:34.237072080,0,60,2023-05-04 03:16:34.237072080,No
VEH_122,1,Null,O_34,2023-05-04 05:35:42.512677620,0 days 00:24:17.487322380,0,2023-05-04 06:00:00,Null
VEH_122,2,MF2305036200690,D_1390,2023-05-04 08:41:05.553318,0,60,2023-05-04 09:41:05.553318,No
VEH_122,1,Null,O_34,2023-05-04 12:03:09.587250480,0 days 05:56:50.412749520,0,2023-05-04 18:00:00,Null
VEH_122,2,MF2305046221041,D_1240,2023-05-04 20:06:20.674900620,0,60,2023-05-04 21:06:20.674900620,No
VEH_122,1,Null,O_34,2023-05-04 23:13:38.367813120,0 days 12:46:21.632186880,0,2023-05-05 12:00:00,Null
VEH_122,2,MF2305116278220,D_1943,2023-05-05 14:11:24.330283740,0,60,2023-05-05 15:11:24.330283740,No
VEH_122,1,Null,O_34,2023-05-05 17:22:10.848361200,0 days 00:37:49.151638800,0,2023-05-05 18:00:00,Null
VEH_122,2,MF2305306377817,D_2740,2023-05-05 21:05:10.524939,0,60,2023-05-05 22:05:10.524939,No
VEH_122,1,Null,O_34,2023-05-06 00:36:24.050301840,,0,,Null
VEH_147,1,Null,O_45,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_147,2,MF2305306378239,D_2568,2023-05-01 02:15:22.250416020,0,60,2023-05-01 03:15:22.250416020,No
VEH_147,1,Null,O_45,2023-05-01 05:28:48.929202840,0 days 00:31:11.070797160,0,2023-05-01 06:00:00,Null
VEH_147,2,MF2305306378241,D_2568,2023-05-01 08:15:22.250416020,0,60,2023-05-01 09:15:22.250416020,No
VEH_147,1,Null,O_45,2023-05-01 11:28:48.929202840,0 days 00:31:11.070797160,0,2023-05-01 12:00:00,Null
VEH_147,2,20230501B467782_001,D_108,2023-05-01 15:16:01.393718400,0,60,2023-05-01 16:16:01.393718400,No
VEH_147,1,Null,O_45,2023-05-01 19:28:25.183033920,0 days 04:31:34.816966080,0,2023-05-02 00:00:00,Null
VEH_147,2,20230502B469536_001,D_109,2023-05-02 01:36:14.207424240,0,60,2023-05-02 02:36:14.207424240,No
VEH_147,1,Null,O_45,2023-05-02 04:14:47.932992,0 days 07:45:12.067008,0,2023-05-02 12:00:00,Null
VEH_147,2,MF2305306378265,D_1282,2023-05-02 14:19:31.743764820,0,60,2023-05-02 15:19:31.743764820,No
VEH_147,1,Null,O_45,2023-05-02 17:38:28.148696520,0 days 00:21:31.851303480,0,2023-05-02 18:00:00,Null
VEH_147,2,20230502B469535_001,D_208,2023-05-02 20:39:52.515363060,0,60,2023-05-02 21:39:52.515363060,No
VEH_147,1,Null,O_45,2023-05-03 00:23:14.836072140,0 days 05:36:45.163927860,0,2023-05-03 06:00:00,Null
VEH_147,2,20230503B473168_001,D_233,2023-05-03 08:40:03.574408560,0,60,2023-05-03 09:40:03.574408560,No
VEH_147,1,Null,O_45,2023-05-03 12:25:29.702341680,0 days 05:34:30.297658320,0,2023-05-03 18:00:00,Null
VEH_147,2,20230502B471961_001,D_12,2023-05-03 19:00:52.549794180,0,60,2023-05-03 20:00:52.549794180,No
VEH_147,1,Null,O_45,2023-05-03 21:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-04 00:00:00,Null
VEH_147,2,MF2305306378132,D_2752,2023-05-04 04:31:20.174815560,0,60,2023-05-04 05:31:20.174815560,No
VEH_147,1,Null,O_45,2023-05-04 09:19:47.208691200,0 days 02:40:12.791308800,0,2023-05-04 12:00:00,Null
VEH_147,2,20230503B474995_001,D_12,2023-05-04 13:00:52.549794180,0,60,2023-05-04 14:00:52.549794180,No
VEH_147,1,Null,O_45,2023-05-04 15:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-04 18:00:00,Null
VEH_147,2,20230503B474996_001,D_12,2023-05-04 19:00:52.549794180,0,60,2023-05-04 20:00:52.549794180,No
VEH_147,1,Null,O_45,2023-05-04 21:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-05 00:00:00,Null
VEH_147,2,20230503B474992_001,D_19,2023-05-05 01:56:43.615222200,0,60,2023-05-05 02:56:43.615222200,No
VEH_147,3,20230504B477374_001,D_19,2023-05-05 01:56:43.615222200,60,60,2023-05-05 03:56:43.615222200,No
VEH_147,1,Null,O_45,2023-05-05 05:52:26.795342640,0 days 00:07:33.204657360,0,2023-05-05 06:00:00,Null
VEH_147,2,20230504B477377_001,D_12,2023-05-05 07:00:52.549794180,0,60,2023-05-05 08:00:52.549794180,No
VEH_147,1,Null,O_45,2023-05-05 09:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-05 12:00:00,Null
VEH_147,2,MF2305306378138,D_2752,2023-05-05 16:31:20.174815560,0,60,2023-05-05 17:31:20.174815560,No
VEH_147,1,Null,O_45,2023-05-05 21:19:47.208691200,0 days 02:40:12.791308800,0,2023-05-06 00:00:00,Null
VEH_147,2,20230504B477376_001,D_1,2023-05-06 01:43:05.966876400,0,60,2023-05-06 02:43:05.966876400,No
VEH_147,1,Null,O_45,2023-05-06 04:25:22.305930240,0 days 13:34:37.694069760,0,2023-05-06 18:00:00,Null
VEH_147,2,20230504B477375_001,D_1,2023-05-06 19:43:05.966876400,0,60,2023-05-06 20:43:05.966876400,No
VEH_147,1,Null,O_45,2023-05-06 22:25:22.305930240,,0,,Null
VEH_148,1,Null,O_45,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_148,2,MF2305306378255,D_1728,2023-05-01 01:53:29.649804720,0,60,2023-05-01 02:53:29.649804720,No
VEH_148,1,Null,O_45,2023-05-01 04:43:55.988444820,0 days 07:16:04.011555180,0,2023-05-01 12:00:00,Null
VEH_148,2,MF2305306378251,D_1282,2023-05-01 14:19:31.743764820,0,60,2023-05-01 15:19:31.743764820,No
VEH_148,1,Null,O_45,2023-05-01 17:38:28.148696520,0 days 00:21:31.851303480,0,2023-05-01 18:00:00,Null
VEH_148,2,MF2305306378237,D_2568,2023-05-01 20:15:22.250416020,0,60,2023-05-01 21:15:22.250416020,No
VEH_148,1,Null,O_45,2023-05-01 23:28:48.929202840,0 days 18:31:11.070797160,0,2023-05-02 18:00:00,Null
VEH_148,2,MF2305306378275,D_1282,2023-05-02 20:19:31.743764820,0,60,2023-05-02 21:19:31.743764820,No
VEH_148,1,Null,O_45,2023-05-02 23:38:28.148696520,0 days 00:21:31.851303480,0,2023-05-03 00:00:00,Null
VEH_148,2,20230503B473167_001,D_208,2023-05-03 02:39:52.515363060,0,60,2023-05-03 03:39:52.515363060,No
VEH_148,1,Null,O_45,2023-05-03 06:23:14.836072140,0 days 05:36:45.163927860,0,2023-05-03 12:00:00,Null
VEH_148,2,MF2305306378128,D_1601,2023-05-03 14:13:31.708636860,0,60,2023-05-03 15:13:31.708636860,No
VEH_148,1,Null,O_45,2023-05-03 17:27:16.131495900,0 days 00:32:43.868504100,0,2023-05-03 18:00:00,Null
VEH_148,2,MF2305306378277,D_1282,2023-05-03 20:19:31.743764820,0,60,2023-05-03 21:19:31.743764820,No
VEH_148,1,Null,O_45,2023-05-03 23:38:28.148696520,0 days 00:21:31.851303480,0,2023-05-04 00:00:00,Null
VEH_148,2,20230503B474997_001,D_12,2023-05-04 01:00:52.549794180,0,60,2023-05-04 02:00:52.549794180,No
VEH_148,1,Null,O_45,2023-05-04 03:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-04 06:00:00,Null
VEH_148,2,MF2305306378134,D_2753,2023-05-04 08:48:14.640862860,0,60,2023-05-04 09:48:14.640862860,No
VEH_148,1,Null,O_45,2023-05-04 12:39:28.642450080,0 days 17:20:31.357549920,0,2023-05-05 06:00:00,Null
VEH_148,2,20230503B474993_001,D_1,2023-05-05 07:43:05.966876400,0,60,2023-05-05 08:43:05.966876400,No
VEH_148,1,Null,O_45,2023-05-05 10:25:22.305930240,0 days 01:34:37.694069760,0,2023-05-05 12:00:00,Null
VEH_148,2,20230504B477378_001,D_12,2023-05-05 13:00:52.549794180,0,60,2023-05-05 14:00:52.549794180,No
VEH_148,1,Null,O_45,2023-05-05 15:00:40.801814280,0 days 02:59:19.198185720,0,2023-05-05 18:00:00,Null
VEH_148,2,20230504B477373_001,D_19,2023-05-05 19:56:43.615222200,0,60,2023-05-05 20:56:43.615222200,No
VEH_148,1,Null,O_45,2023-05-05 22:52:26.795342640,,0,,Null
VEH_172,1,Null,O_50,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_172,2,MF2305116280014,D_1964,2023-05-01 01:01:38.560092600,0,60,2023-05-01 02:01:38.560092600,No
VEH_172,1,Null,O_50,2023-05-01 03:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-01 06:00:00,Null
VEH_172,2,MF2305116279520,D_1964,2023-05-01 07:01:38.560092600,0,60,2023-05-01 08:01:38.560092600,No
VEH_172,1,Null,O_50,2023-05-01 09:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-01 12:00:00,Null
VEH_172,2,MF2305116279529,D_1748,2023-05-01 12:54:38.019905940,0,60,2023-05-01 13:54:38.019905940,No
VEH_172,3,MF2305116280551,D_1748,2023-05-01 12:54:38.019905940,60,60,2023-05-01 14:54:38.019905940,No
VEH_172,1,Null,O_50,2023-05-01 15:50:23.209999620,0 days 02:09:36.790000380,0,2023-05-01 18:00:00,Null
VEH_172,2,MF2305116280012,D_1748,2023-05-01 18:54:38.019905940,0,60,2023-05-01 19:54:38.019905940,No
VEH_172,1,Null,O_50,2023-05-01 20:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-02 00:00:00,Null
VEH_172,2,MF2305116280545,D_1966,2023-05-02 03:03:56.810564760,0,60,2023-05-02 04:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-02 07:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-02 12:00:00,Null
VEH_172,2,MF2305116280527,D_1966,2023-05-02 15:03:56.810564760,0,60,2023-05-02 16:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-02 19:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-03 00:00:00,Null
VEH_172,2,MF2305116280594,D_1966,2023-05-03 03:03:56.810564760,0,60,2023-05-03 04:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-03 07:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-03 12:00:00,Null
VEH_172,2,MF2305116280612,D_1966,2023-05-03 15:03:56.810564760,0,60,2023-05-03 16:03:56.810564760,No
VEH_172,3,MF2305116280576,D_1966,2023-05-03 15:03:56.810564760,60,60,2023-05-03 17:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-03 20:12:38.525863620,0 days 03:47:21.474136380,0,2023-05-04 00:00:00,Null
VEH_172,2,MF2305116280989,D_1966,2023-05-04 03:03:56.810564760,0,60,2023-05-04 04:03:56.810564760,No
VEH_172,3,MF2305116280953,D_1966,2023-05-04 03:03:56.810564760,60,60,2023-05-04 05:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-04 08:12:38.525863620,0 days 03:47:21.474136380,0,2023-05-04 12:00:00,Null
VEH_172,2,MF2305116280971,D_1966,2023-05-04 15:03:56.810564760,0,60,2023-05-04 16:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-04 19:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-05 00:00:00,Null
VEH_172,2,MF2305116281001,D_1966,2023-05-05 03:03:56.810564760,0,60,2023-05-05 04:03:56.810564760,No
VEH_172,1,Null,O_50,2023-05-05 07:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-05 12:00:00,Null
VEH_172,2,MF2305116279584,D_1658,2023-05-05 15:17:28.090343280,0,60,2023-05-05 16:17:28.090343280,No
VEH_172,3,MF2305116279573,D_1658,2023-05-05 15:17:28.090343280,60,60,2023-05-05 17:17:28.090343280,No
VEH_172,1,Null,O_50,2023-05-05 20:38:12.274342200,0 days 03:21:47.725657800,0,2023-05-06 00:00:00,Null
VEH_172,2,MF2305116280090,D_1964,2023-05-06 01:01:38.560092600,0,60,2023-05-06 02:01:38.560092600,No
VEH_172,1,Null,O_50,2023-05-06 03:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-06 06:00:00,Null
VEH_172,2,MF2305116280099,D_1748,2023-05-06 06:54:38.019905940,0,60,2023-05-06 07:54:38.019905940,No
VEH_172,3,MF2305116279604,D_1748,2023-05-06 06:54:38.019905940,60,60,2023-05-06 08:54:38.019905940,No
VEH_172,1,Null,O_50,2023-05-06 09:50:23.209999620,0 days 02:09:36.790000380,0,2023-05-06 12:00:00,Null
VEH_172,2,MF2305116279606,D_1964,2023-05-06 13:01:38.560092600,0,60,2023-05-06 14:01:38.560092600,No
VEH_172,1,Null,O_50,2023-05-06 15:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-06 18:00:00,Null
VEH_172,2,MF2305116280088,D_1748,2023-05-06 18:54:38.019905940,0,60,2023-05-06 19:54:38.019905940,No
VEH_172,1,Null,O_50,2023-05-06 20:50:23.209999620,,0,,Null
VEH_173,1,Null,O_50,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_173,2,MF2305116279518,D_1748,2023-05-01 00:54:38.019905940,0,60,2023-05-01 01:54:38.019905940,Yes
VEH_173,1,Null,O_50,2023-05-01 02:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-01 06:00:00,Null
VEH_173,2,MF2305116280023,D_1748,2023-05-01 06:54:38.019905940,0,60,2023-05-01 07:54:38.019905940,No
VEH_173,1,Null,O_50,2023-05-01 08:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-01 12:00:00,Null
VEH_173,2,MF2305116280519,D_1748,2023-05-01 12:54:38.019905940,0,60,2023-05-01 13:54:38.019905940,No
VEH_173,3,MF2305116280533,D_1748,2023-05-01 12:54:38.019905940,60,60,2023-05-01 14:54:38.019905940,No
VEH_173,1,Null,O_50,2023-05-01 15:50:23.209999620,0 days 02:09:36.790000380,0,2023-05-01 18:00:00,Null
VEH_173,2,MF2305116280005,D_1271,2023-05-01 21:49:49.738420680,0,60,2023-05-01 22:49:49.738420680,No
VEH_173,1,Null,O_50,2023-05-02 02:22:31.383836700,0 days 03:37:28.616163300,0,2023-05-02 06:00:00,Null
VEH_173,2,MF2305116280554,D_1966,2023-05-02 09:03:56.810564760,0,60,2023-05-02 10:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-02 13:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-02 18:00:00,Null
VEH_173,2,MF2305116280522,D_1966,2023-05-02 21:03:56.810564760,0,60,2023-05-02 22:03:56.810564760,No
VEH_173,3,MF2305116280536,D_1966,2023-05-02 21:03:56.810564760,60,60,2023-05-02 23:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-03 02:12:38.525863620,0 days 03:47:21.474136380,0,2023-05-03 06:00:00,Null
VEH_173,2,MF2305116280603,D_1966,2023-05-03 09:03:56.810564760,0,60,2023-05-03 10:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-03 13:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-03 18:00:00,Null
VEH_173,2,MF2305116280585,D_1966,2023-05-03 21:03:56.810564760,0,60,2023-05-03 22:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-04 01:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-04 06:00:00,Null
VEH_173,2,MF2305116280962,D_1966,2023-05-04 09:03:56.810564760,0,60,2023-05-04 10:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-04 13:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-04 18:00:00,Null
VEH_173,2,MF2305116280980,D_1966,2023-05-04 21:03:56.810564760,0,60,2023-05-04 22:03:56.810564760,No
VEH_173,3,MF2305116280944,D_1966,2023-05-04 21:03:56.810564760,60,60,2023-05-04 23:03:56.810564760,No
VEH_173,1,Null,O_50,2023-05-05 02:12:38.525863620,0 days 03:47:21.474136380,0,2023-05-05 06:00:00,Null
VEH_173,2,MF2305116280067,D_1658,2023-05-05 09:17:28.090343280,0,60,2023-05-05 10:17:28.090343280,No
VEH_173,1,Null,O_50,2023-05-05 13:38:12.274342200,0 days 04:21:47.725657800,0,2023-05-05 18:00:00,Null
VEH_173,2,MF2305116281000,D_1568,2023-05-05 20:53:11.920766640,0,60,2023-05-05 21:53:11.920766640,No
VEH_173,1,Null,O_50,2023-05-06 00:49:51.427191900,0 days 05:10:08.572808100,0,2023-05-06 06:00:00,Null
VEH_173,2,MF2305116280092,D_1271,2023-05-06 09:49:49.738420680,0,60,2023-05-06 10:49:49.738420680,No
VEH_173,3,MF2305116279597,D_1271,2023-05-06 09:49:49.738420680,60,60,2023-05-06 11:49:49.738420680,No
VEH_173,1,Null,O_50,2023-05-06 15:22:31.383836700,0 days 02:37:28.616163300,0,2023-05-06 18:00:00,Null
VEH_173,2,MF2305116279608,D_1271,2023-05-06 21:49:49.738420680,0,60,2023-05-06 22:49:49.738420680,No
VEH_173,1,Null,O_50,2023-05-07 02:22:31.383836700,,0,,Null
VEH_174,1,Null,O_50,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_174,2,MF2305116280560,D_1748,2023-05-01 00:54:38.019905940,0,60,2023-05-01 01:54:38.019905940,Yes
VEH_174,1,Null,O_50,2023-05-01 02:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-01 06:00:00,Null
VEH_174,2,MF2305116280016,D_1271,2023-05-01 09:49:49.738420680,0,60,2023-05-01 10:49:49.738420680,No
VEH_174,1,Null,O_50,2023-05-01 14:22:31.383836700,0 days 03:37:28.616163300,0,2023-05-01 18:00:00,Null
VEH_174,2,MF2305116280537,D_1842,2023-05-01 18:45:46.703702940,0,60,2023-05-01 19:45:46.703702940,No
VEH_174,1,Null,O_50,2023-05-01 20:31:39.191353680,0 days 03:28:20.808646320,0,2023-05-02 00:00:00,Null
VEH_174,2,MF2305116280532,D_1968,2023-05-02 02:29:57.493034160,0,60,2023-05-02 03:29:57.493034160,No
VEH_174,3,MF2305116280568,D_1968,2023-05-02 02:29:57.493034160,60,60,2023-05-02 04:29:57.493034160,No
VEH_174,1,Null,O_50,2023-05-02 07:01:02.606969820,0 days 04:58:57.393030180,0,2023-05-02 12:00:00,Null
VEH_174,2,MF2305116280563,D_1966,2023-05-02 15:03:56.810564760,0,60,2023-05-02 16:03:56.810564760,No
VEH_174,1,Null,O_50,2023-05-02 19:12:38.525863620,0 days 04:47:21.474136380,0,2023-05-03 00:00:00,Null
VEH_174,2,MF2305116280054,D_1964,2023-05-03 01:01:38.560092600,0,60,2023-05-03 02:01:38.560092600,No
VEH_174,3,MF2305116279558,D_1964,2023-05-03 01:01:38.560092600,60,60,2023-05-03 03:01:38.560092600,No
VEH_174,1,Null,O_50,2023-05-03 04:02:58.916628840,0 days 01:57:01.083371160,0,2023-05-03 06:00:00,Null
VEH_174,2,MF2305116280959,D_1748,2023-05-03 06:54:38.019905940,0,60,2023-05-03 07:54:38.019905940,No
VEH_174,3,MF2305116280941,D_1748,2023-05-03 06:54:38.019905940,60,60,2023-05-03 08:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-03 09:50:23.209999620,0 days 02:09:36.790000380,0,2023-05-03 12:00:00,Null
VEH_174,2,MF2305116280043,D_1748,2023-05-03 12:54:38.019905940,0,60,2023-05-03 13:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-03 14:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-03 18:00:00,Null
VEH_174,2,MF2305116280986,D_1748,2023-05-03 18:54:38.019905940,0,60,2023-05-03 19:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-03 20:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-04 00:00:00,Null
VEH_174,2,MF2305116279580,D_1964,2023-05-04 01:01:38.560092600,0,60,2023-05-04 02:01:38.560092600,No
VEH_174,1,Null,O_50,2023-05-04 03:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-04 06:00:00,Null
VEH_174,2,MF2305116279589,D_1748,2023-05-04 06:54:38.019905940,0,60,2023-05-04 07:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-04 08:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-04 12:00:00,Null
VEH_174,2,MF2305116280072,D_1748,2023-05-04 12:54:38.019905940,0,60,2023-05-04 13:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-04 14:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-04 18:00:00,Null
VEH_174,2,MF2305116280074,D_1964,2023-05-04 19:01:38.560092600,0,60,2023-05-04 20:01:38.560092600,No
VEH_174,1,Null,O_50,2023-05-04 21:02:58.916628840,0 days 02:57:01.083371160,0,2023-05-05 00:00:00,Null
VEH_174,2,MF2305116281039,D_1968,2023-05-05 02:29:57.493034160,0,60,2023-05-05 03:29:57.493034160,No
VEH_174,1,Null,O_50,2023-05-05 06:01:02.606969820,0 days 05:58:57.393030180,0,2023-05-05 12:00:00,Null
VEH_174,2,MF2305116280991,D_1568,2023-05-05 14:53:11.920766640,0,60,2023-05-05 15:53:11.920766640,No
VEH_174,3,MF2305116281027,D_1568,2023-05-05 14:53:11.920766640,60,60,2023-05-05 16:53:11.920766640,No
VEH_174,1,Null,O_50,2023-05-05 19:49:51.427191900,0 days 04:10:08.572808100,0,2023-05-06 00:00:00,Null
VEH_174,2,MF2305116279595,D_1748,2023-05-06 00:54:38.019905940,0,60,2023-05-06 01:54:38.019905940,No
VEH_174,1,Null,O_50,2023-05-06 02:50:23.209999620,0 days 03:09:36.790000380,0,2023-05-06 06:00:00,Null
VEH_174,2,MF2305116280085,D_1524,2023-05-06 06:50:51.734316480,0,60,2023-05-06 07:50:51.734316480,No
VEH_174,1,Null,O_50,2023-05-06 08:50:59.527260900,0 days 03:09:00.472739100,0,2023-05-06 12:00:00,Null
VEH_174,2,MF2305116280101,D_1271,2023-05-06 15:49:49.738420680,0,60,2023-05-06 16:49:49.738420680,No
VEH_174,1,Null,O_50,2023-05-06 20:22:31.383836700,,0,,Null
VEH_175,1,Null,O_50,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_175,2,MF2305116280524,D_1748,2023-05-01 00:54:38.019905940,0,60,2023-05-01 01:54:38.019905940,Yes
VEH_175,3,MF2305116280542,D_1748,2023-05-01 00:54:38.019905940,60,60,2023-05-01 02:54:38.019905940,No
VEH_175,1,Null,O_50,2023-05-01 03:50:23.209999620,0 days 02:09:36.790000380,0,2023-05-01 06:00:00,Null
