VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
VEH_396,1,Null,O_448,2023-05-02 09:11:56.226490380,0 days 02:48:03.773509620,0,2023-05-02 12:00:00,Null
VEH_396,2,MF2305266368260,D_2663,2023-05-02 14:16:10.262117100,0,60,2023-05-02 15:16:10.262117100,No
VEH_396,1,Null,O_466,2023-05-02 15:29:01.754224200,0 days 02:30:58.245775800,0,2023-05-02 18:00:00,Null
VEH_396,2,20230502B471806_001,D_1,2023-05-02 20:05:37.054094280,0,60,2023-05-02 21:05:37.054094280,No
VEH_396,1,Null,O_144,2023-05-02 21:21:37.282450200,0 days 08:38:22.717549800,0,2023-05-03 06:00:00,Null
VEH_396,2,20230501B466866_001,D_86,2023-05-03 08:43:52.254491700,0,60,2023-05-03 09:43:52.254491700,No
VEH_396,1,Null,O_9,2023-05-03 09:48:03.075433620,0 days 02:11:56.924566380,0,2023-05-03 12:00:00,Null
VEH_396,2,M18389667,D_410,2023-05-03 12:07:07.154569140,0,60,2023-05-03 13:07:07.154569140,No
VEH_396,1,Null,O_9,2023-05-03 13:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-03 18:00:00,Null
VEH_396,2,M18388241,D_404,2023-05-03 19:38:13.153195740,0,60,2023-05-03 20:38:13.153195740,No
VEH_396,1,Null,O_323,2023-05-03 21:11:18.715834140,0 days 00:18:41.284165860,0,2023-05-03 21:30:00,Null
VEH_396,2,20230502B472016_001,D_70,2023-05-03 23:23:13.012285020,0,60,2023-05-04 00:23:13.012285020,No
VEH_396,1,Null,O_9,2023-05-04 01:00:18.750265260,0 days 04:59:41.249734740,0,2023-05-04 06:00:00,Null
VEH_396,2,M18389503,D_446,2023-05-04 09:06:21.996697740,0,60,2023-05-04 10:06:21.996697740,No
VEH_396,1,Null,O_144,2023-05-04 10:47:44.422468740,0 days 01:12:15.577531260,0,2023-05-04 12:00:00,Null
VEH_396,2,20230502B467613_001,D_91,2023-05-04 14:00:49.955904840,0,60,2023-05-04 15:00:49.955904840,No
VEH_396,3,20230502B469159_001,D_91,2023-05-04 14:00:49.955904840,60,60,2023-05-04 16:00:49.955904840,No
VEH_396,1,Null,O_580,2023-05-04 16:23:18.957355320,0 days 01:36:41.042644680,0,2023-05-04 18:00:00,Null
VEH_396,2,MF2305196342059,D_1916,2023-05-04 21:58:03.945895920,0,60,2023-05-04 22:58:03.945895920,No
VEH_396,1,Null,O_770,2023-05-04 23:40:32.695986899,,0,,Null
VEH_397,1,Null,O_179,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_397,2,MF2305016188711,D_1197,2023-05-01 01:31:41.287040040,0,60,2023-05-01 02:31:41.287040040,No
VEH_397,1,Null,O_352,2023-05-01 03:12:52.355480460,0 days 02:47:07.644519540,0,2023-05-01 06:00:00,Null
VEH_397,2,MF2305036205374,D_1440,2023-05-01 07:51:06.645659220,0,60,2023-05-01 08:51:06.645659220,No
VEH_397,1,Null,O_603,2023-05-01 09:16:50.680635840,0 days 02:43:09.319364160,0,2023-05-01 12:00:00,Null
VEH_397,2,20230501B468301_001,D_37,2023-05-01 12:40:18.240248400,0,60,2023-05-01 13:40:18.240248400,No
VEH_397,1,Null,O_9,2023-05-01 17:42:21.196750500,0 days 06:17:38.803249500,0,2023-05-02 00:00:00,Null
VEH_397,2,M18385496,D_346,2023-05-02 04:29:12.913514280,0,60,2023-05-02 05:29:12.913514280,No
VEH_397,1,Null,O_174,2023-05-02 06:02:31.695855720,0 days 23:57:28.304144280,0,2023-05-03 06:00:00,Null
VEH_397,2,20230503B474728_001,D_184,2023-05-03 06:53:17.648029560,0,60,2023-05-03 07:53:17.648029560,No
VEH_397,1,Null,O_326,2023-05-03 08:31:20.465252760,2 days 03:28:39.534747240,0,2023-05-05 12:00:00,Null
VEH_397,2,20230504B477092_001,D_99,2023-05-05 12:46:34.049978400,0,60,2023-05-05 13:46:34.049978400,No
VEH_397,1,Null,O_179,2023-05-05 14:10:26.009332740,0 days 00:19:33.990667260,0,2023-05-05 14:30:00,Null
VEH_397,2,20230503B472178_001,D_89,2023-05-05 17:51:13.342083,0,60,2023-05-05 18:51:13.342083,No
VEH_397,1,Null,O_591,2023-05-05 19:16:23.216554440,,0,,Null
VEH_398,1,Null,O_179,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_398,2,MF2304286183315,D_1182,2023-05-01 00:24:23.581092540,0,60,2023-05-01 01:24:23.581092540,Yes
VEH_398,1,Null,O_179,2023-05-01 01:48:52.386384780,0 days 04:11:07.613615220,0,2023-05-01 06:00:00,Null
VEH_398,2,MF2305056258359,D_1595,2023-05-01 08:15:43.943293500,0,60,2023-05-01 09:15:43.943293500,No
VEH_398,1,Null,O_243,2023-05-01 09:44:54.508548420,0 days 02:15:05.491451580,0,2023-05-01 12:00:00,Null
VEH_398,2,20230501B467720_001,D_37,2023-05-01 13:10:27.332099400,0,60,2023-05-01 14:10:27.332099400,No
VEH_398,3,20230501B468113_001,D_37,2023-05-01 13:10:27.332099400,60,60,2023-05-01 15:10:27.332099400,No
VEH_398,1,Null,O_9,2023-05-01 19:12:30.288601440,0 days 04:47:29.711398560,0,2023-05-02 00:00:00,Null
VEH_398,2,M18434045,D_301,2023-05-02 00:22:35.005233600,0,60,2023-05-02 01:22:35.005233600,No
VEH_398,1,Null,O_9,2023-05-02 01:45:36.992678280,0 days 04:14:23.007321720,0,2023-05-02 06:00:00,Null
VEH_398,2,M18389179,D_390,2023-05-02 07:00:52.671298380,0,60,2023-05-02 08:00:52.671298380,No
VEH_398,1,Null,O_770,2023-05-02 08:56:08.279994960,0 days 03:03:51.720005040,0,2023-05-02 12:00:00,Null
VEH_398,2,MF2305306378273,D_1728,2023-05-02 13:11:32.133530580,0,60,2023-05-02 14:11:32.133530580,No
VEH_398,1,Null,O_9,2023-05-02 14:56:04.833669540,0 days 03:03:55.166330460,0,2023-05-02 18:00:00,Null
VEH_398,2,M18385495,D_319,2023-05-02 23:16:33.151549500,0,60,2023-05-03 00:16:33.151549500,No
VEH_398,1,Null,O_673,2023-05-03 00:32:54.283476300,0 days 05:27:05.716523700,0,2023-05-03 06:00:00,Null
VEH_398,2,M18389387,D_578,2023-05-03 07:38:48.145092120,0,60,2023-05-03 08:38:48.145092120,No
VEH_398,1,Null,O_179,2023-05-03 09:05:37.012084380,0 days 02:54:22.987915620,0,2023-05-03 12:00:00,Null
VEH_398,2,20230502B469891_001,D_94,2023-05-03 13:14:45.997048680,0,60,2023-05-03 14:14:45.997048680,No
VEH_398,1,Null,O_174,2023-05-03 14:58:19.702439100,0 days 03:01:40.297560900,0,2023-05-03 18:00:00,Null
VEH_398,2,20230503B472765_003,D_184,2023-05-03 18:53:17.648029560,0,60,2023-05-03 19:53:17.648029560,No
VEH_398,1,Null,O_326,2023-05-03 20:31:20.465252760,1 days 15:28:39.534747240,0,2023-05-05 12:00:00,Null
VEH_398,2,20230503B474606_001,D_98,2023-05-05 12:35:28.020979200,0,60,2023-05-05 13:35:28.020979200,No
VEH_398,1,Null,O_326,2023-05-05 14:14:59.657795280,0 days 03:45:00.342204720,0,2023-05-05 18:00:00,Null
VEH_398,2,20230503B474278_001,D_95,2023-05-05 19:11:51.810974460,0,60,2023-05-05 20:11:51.810974460,No
VEH_398,1,Null,O_673,2023-05-05 20:37:57.687279900,,0,,Null
VEH_399,1,Null,O_179,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_399,2,20230501B468067_001,D_109,2023-05-01 01:13:39.695125380,0,60,2023-05-01 02:13:39.695125380,No
VEH_399,1,Null,O_144,2023-05-01 02:54:11.916714120,0 days 03:05:48.083285880,0,2023-05-01 06:00:00,Null
VEH_399,2,M18385454,D_327,2023-05-01 08:54:08.392472160,0,60,2023-05-01 09:54:08.392472160,No
VEH_399,1,Null,O_673,2023-05-01 10:14:17.430426420,0 days 01:45:42.569573580,0,2023-05-01 12:00:00,Null
VEH_399,2,M18385685,D_380,2023-05-01 14:40:28.697329740,0,60,2023-05-01 15:40:28.697329740,No
VEH_399,1,Null,O_144,2023-05-01 16:18:26.000802,0 days 01:41:33.999198,0,2023-05-01 18:00:00,Null
VEH_399,2,M18385466,D_336,2023-05-01 19:55:20.268473760,0,60,2023-05-01 20:55:20.268473760,No
VEH_399,1,Null,O_376,2023-05-01 21:40:43.299867360,0 days 02:19:16.700132640,0,2023-05-02 00:00:00,Null
VEH_399,2,MF2305186334131,D_2257,2023-05-02 03:31:57.559863900,0,60,2023-05-02 04:31:57.559863900,No
VEH_399,1,Null,O_174,2023-05-02 04:56:23.972535660,1 days 01:03:36.027464340,0,2023-05-03 06:00:00,Null
VEH_399,2,20230503B473575_001,D_108,2023-05-03 06:31:00.048386460,0,60,2023-05-03 07:31:00.048386460,No
VEH_399,3,20230503B473409_001,D_108,2023-05-03 06:31:00.048386460,60,60,2023-05-03 08:31:00.048386460,No
VEH_399,1,Null,O_174,2023-05-03 08:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-03 12:00:00,Null
VEH_399,2,20230503B473576_001,D_233,2023-05-03 13:03:40.833320940,0,60,2023-05-03 14:03:40.833320940,No
VEH_399,1,Null,O_326,2023-05-03 14:35:17.037311520,1 days 21:24:42.962688480,0,2023-05-05 12:00:00,Null
VEH_399,2,20230503B472452_001,D_97,2023-05-05 12:26:21.576071640,0,60,2023-05-05 13:26:21.576071640,No
VEH_399,3,20230503B474289_001,D_97,2023-05-05 12:26:21.576071640,60,60,2023-05-05 14:26:21.576071640,No
VEH_399,1,Null,O_11,2023-05-05 14:37:34.140941940,0 days 00:22:25.859058060,0,2023-05-05 15:00:00,Null
VEH_399,2,20230504B477419_001,D_209,2023-05-05 16:27:37.344856860,0,60,2023-05-05 17:27:37.344856860,No
VEH_399,1,Null,O_144,2023-05-05 17:55:17.884940880,0 days 00:04:42.115059120,0,2023-05-05 18:00:00,Null
VEH_399,2,20230503B472338_001,D_92,2023-05-05 18:00:00,0,60,2023-05-05 19:00:00,No
VEH_399,1,Null,O_9,2023-05-05 21:47:42.620772360,,0,,Null
VEH_400,1,Null,O_179,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_400,2,20230501B468063_001,D_108,2023-05-01 01:28:09.764929500,0,60,2023-05-01 02:28:09.764929500,No
VEH_400,3,20230501B467821_001,D_108,2023-05-01 01:28:09.764929500,60,60,2023-05-01 03:28:09.764929500,No
VEH_400,1,Null,O_174,2023-05-01 03:55:23.211122880,2 days 08:04:36.788877120,0,2023-05-03 12:00:00,Null
VEH_400,2,20230503B473414_001,D_209,2023-05-03 13:34:34.216913820,0,60,2023-05-03 14:34:34.216913820,No
VEH_400,1,Null,O_144,2023-05-03 15:02:14.756997840,0 days 02:57:45.243002160,0,2023-05-03 18:00:00,Null
VEH_400,2,20230501B467940_001,D_94,2023-05-03 19:27:44.589627720,0,60,2023-05-03 20:27:44.589627720,No
VEH_400,1,Null,O_174,2023-05-03 21:11:18.295018200,0 days 02:48:41.704981800,0,2023-05-04 00:00:00,Null
VEH_400,2,20230503B471936_001,D_233,2023-05-04 01:03:40.833320940,0,60,2023-05-04 02:03:40.833320940,No
VEH_400,1,Null,O_326,2023-05-04 02:35:17.037311520,1 days 09:24:42.962688480,0,2023-05-05 12:00:00,Null
VEH_400,2,20230503B474601_001,D_97,2023-05-05 12:26:21.576071640,0,60,2023-05-05 13:26:21.576071640,No
VEH_400,1,Null,O_11,2023-05-05 13:37:34.140941940,0 days 00:22:25.859058060,0,2023-05-05 14:00:00,Null
VEH_400,2,20230503B474654_001,D_233,2023-05-05 14:46:09.202041600,0,60,2023-05-05 15:46:09.202041600,No
VEH_400,1,Null,O_326,2023-05-05 16:17:45.406032120,0 days 01:42:14.593967880,0,2023-05-05 18:00:00,Null
VEH_400,2,20230503B474270_001,D_94,2023-05-05 18:43:42.936932280,0,60,2023-05-05 19:43:42.936932280,No
VEH_400,1,Null,O_174,2023-05-05 20:27:16.642322759,,0,,Null
VEH_462,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_462,2,20230501B467195_001,D_7,2023-05-01 00:51:33.229684020,0,60,2023-05-01 01:51:33.229684020,Yes
VEH_462,1,Null,O_62,2023-05-01 02:24:33.523621140,0 days 03:35:26.476378860,0,2023-05-01 06:00:00,Null
VEH_462,2,M18386902,D_362,2023-05-01 06:45:07.904256240,0,60,2023-05-01 07:45:07.904256240,No
VEH_462,1,Null,O_673,2023-05-01 08:07:21.795910260,0 days 03:52:38.204089740,0,2023-05-01 12:00:00,Null
VEH_462,2,M18385661,D_375,2023-05-01 14:24:21.705449460,0,60,2023-05-01 15:24:21.705449460,No
VEH_462,1,Null,O_629,2023-05-01 16:14:58.506637200,0 days 07:45:01.493362800,0,2023-05-02 00:00:00,Null
VEH_462,2,MF2305046250052,D_1655,2023-05-02 02:03:54.105433080,0,60,2023-05-02 03:03:54.105433080,No
VEH_462,1,Null,O_62,2023-05-02 04:09:22.136805600,0 days 01:50:37.863194400,0,2023-05-02 06:00:00,Null
VEH_462,2,M18387105,D_455,2023-05-02 06:59:26.968043220,0,60,2023-05-02 07:59:26.968043220,No
VEH_462,1,Null,O_603,2023-05-02 08:38:17.655109680,0 days 00:21:42.344890320,0,2023-05-02 09:00:00,Null
VEH_462,2,20230502B470172_001,D_209,2023-05-02 10:13:38.880756960,0,60,2023-05-02 11:13:38.880756960,No
VEH_462,1,Null,O_144,2023-05-02 11:41:19.420840980,0 days 00:18:40.579159020,0,2023-05-02 12:00:00,Null
VEH_462,2,M18389166,D_426,2023-05-02 13:01:47.562082560,0,60,2023-05-02 14:01:47.562082560,No
VEH_462,1,Null,O_352,2023-05-02 14:23:56.360218200,0 days 03:36:03.639781800,0,2023-05-02 18:00:00,Null
VEH_462,2,20230502B471167_001,D_233,2023-05-02 19:50:10.704679860,0,60,2023-05-02 20:50:10.704679860,No
VEH_462,1,Null,O_326,2023-05-02 21:21:46.908670440,0 days 02:38:13.091329560,0,2023-05-03 00:00:00,Null
VEH_462,2,20230502B468884_001,D_84,2023-05-03 01:00:52.832697420,0,60,2023-05-03 02:00:52.832697420,No
VEH_462,3,20230501B468550_001,D_84,2023-05-03 01:00:52.832697420,60,60,2023-05-03 03:00:52.832697420,No
VEH_462,1,Null,O_179,2023-05-03 03:21:33.206210819,0 days 02:38:26.793789181,0,2023-05-03 06:00:00,Null
VEH_462,2,20230502B469889_001,D_93,2023-05-03 09:08:04.108685700,0,60,2023-05-03 10:08:04.108685700,No
VEH_462,1,Null,O_770,2023-05-03 10:58:31.759166160,,0,,Null
VEH_463,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_463,2,20230501B467884_001,D_184,2023-05-01 01:41:13.189226340,0,60,2023-05-01 02:41:13.189226340,No
VEH_463,1,Null,O_326,2023-05-01 03:19:16.006449540,0 days 02:40:43.993550460,0,2023-05-01 06:00:00,Null
VEH_463,2,MF2305126290596,D_2011,2023-05-01 07:10:19.299209280,0,60,2023-05-01 08:10:19.299209280,No
VEH_463,1,Null,O_174,2023-05-01 08:45:39.283306200,2 days 03:14:20.716693800,0,2023-05-03 12:00:00,Null
VEH_463,2,20230502B469734_001,D_208,2023-05-03 12:44:45.198987240,0,60,2023-05-03 13:44:45.198987240,No
VEH_463,1,Null,O_629,2023-05-03 14:25:55.052183280,0 days 03:34:04.947816720,0,2023-05-03 18:00:00,Null
VEH_463,2,MF2305316391068,D_1657,2023-05-03 21:52:43.526971980,0,60,2023-05-03 22:52:43.526971980,No
VEH_463,1,Null,O_9,2023-05-03 23:34:19.071236820,0 days 00:25:40.928763180,0,2023-05-04 00:00:00,Null
VEH_463,2,M18389044,D_536,2023-05-04 03:45:14.732653020,0,60,2023-05-04 04:45:14.732653020,No
VEH_463,1,Null,O_603,2023-05-04 05:09:46.288952760,0 days 00:20:13.711047240,0,2023-05-04 05:30:00,Null
VEH_463,2,20230503B473707_001,D_233,2023-05-04 06:04:42.733329660,0,60,2023-05-04 07:04:42.733329660,No
VEH_463,3,20230503B473755_001,D_233,2023-05-04 06:04:42.733329660,60,60,2023-05-04 08:04:42.733329660,No
VEH_463,1,Null,O_326,2023-05-04 08:36:18.937320240,1 days 03:23:41.062679760,0,2023-05-05 12:00:00,Null
VEH_463,2,20230503B474285_001,D_96,2023-05-05 13:26:45.103802520,0,60,2023-05-05 14:26:45.103802520,No
VEH_463,3,20230503B474597_001,D_96,2023-05-05 13:26:45.103802520,60,60,2023-05-05 15:26:45.103802520,No
VEH_463,1,Null,O_243,2023-05-05 15:50:45.415281300,0 days 00:09:14.584718700,0,2023-05-05 16:00:00,Null
VEH_463,2,20230504B476728_001,D_1,2023-05-05 18:41:59.504385,0,60,2023-05-05 19:41:59.504385,No
VEH_463,1,Null,O_144,2023-05-05 19:57:59.732740920,,0,,Null
VEH_464,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_464,2,20230501B467764_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_464,3,20230501B467745_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_464,1,Null,O_144,2023-05-01 05:48:02.263188300,0 days 00:11:57.736811700,0,2023-05-01 06:00:00,Null
VEH_464,2,M18385449,D_323,2023-05-01 07:45:15.431384160,0,60,2023-05-01 08:45:15.431384160,No
VEH_464,1,Null,O_326,2023-05-01 09:00:29.540092860,0 days 02:59:30.459907140,0,2023-05-01 12:00:00,Null
VEH_464,2,MF2305126290605,D_2013,2023-05-01 13:48:59.963198280,0,60,2023-05-01 14:48:59.963198280,No
VEH_464,1,Null,O_144,2023-05-01 15:18:32.880614760,0 days 02:41:27.119385240,0,2023-05-01 18:00:00,Null
VEH_464,2,M18385456,D_329,2023-05-01 20:09:34.894038060,0,60,2023-05-01 21:09:34.894038060,No
VEH_464,1,Null,O_11,2023-05-01 21:31:26.838127080,0 days 02:28:33.161872920,0,2023-05-02 00:00:00,Null
VEH_464,2,M18387302,D_497,2023-05-02 00:58:00.623794380,0,60,2023-05-02 01:58:00.623794380,No
VEH_464,1,Null,O_174,2023-05-02 02:33:15.497122560,1 days 09:26:44.502877440,0,2023-05-03 12:00:00,Null
VEH_464,2,20230503B472765_002,D_146,2023-05-03 12:23:49.649864400,0,60,2023-05-03 13:23:49.649864400,No
VEH_464,1,Null,O_174,2023-05-03 13:46:37.140369120,0 days 04:13:22.859630880,0,2023-05-03 18:00:00,Null
VEH_464,2,20230503B473407_001,D_109,2023-05-03 20:12:15.853967520,0,60,2023-05-03 21:12:15.853967520,No
VEH_464,1,Null,O_144,2023-05-03 21:52:48.075556260,0 days 08:07:11.924443740,0,2023-05-04 06:00:00,Null
VEH_464,2,20230502B467624_001,D_93,2023-05-04 08:37:08.877065520,0,60,2023-05-04 09:37:08.877065520,No
VEH_464,1,Null,O_770,2023-05-04 10:27:36.527545980,,0,,Null
VEH_465,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_465,2,20230501B468212_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_465,3,20230501B467718_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_465,4,20230501B468131_001,D_109,2023-05-01 03:07:30.041599560,120,60,2023-05-01 06:07:30.041599560,No
VEH_465,1,Null,O_144,2023-05-01 06:48:02.263188300,0 days 05:11:57.736811700,0,2023-05-01 12:00:00,Null
VEH_465,2,M18385455,D_328,2023-05-01 14:47:32.942580480,0,60,2023-05-01 15:47:32.942580480,No
VEH_465,1,Null,O_62,2023-05-01 16:53:04.532240280,0 days 01:06:55.467759720,0,2023-05-01 18:00:00,Null
VEH_465,2,M18385515,D_358,2023-05-01 19:43:42.138152460,0,60,2023-05-01 20:43:42.138152460,No
VEH_465,1,Null,O_756,2023-05-01 21:23:33.110153220,0 days 08:36:26.889846780,0,2023-05-02 06:00:00,Null
VEH_465,2,20230502B470536_001,D_233,2023-05-02 07:55:21.797186700,0,60,2023-05-02 08:55:21.797186700,No
VEH_465,1,Null,O_326,2023-05-02 09:26:58.001177220,0 days 02:33:01.998822780,0,2023-05-02 12:00:00,Null
VEH_465,2,20230501B467177_001,D_40,2023-05-02 12:16:45.915148620,0,60,2023-05-02 13:16:45.915148620,No
VEH_465,1,Null,O_326,2023-05-02 13:33:56.205362160,0 days 04:26:03.794637840,0,2023-05-02 18:00:00,Null
VEH_465,2,20230501B468539_001,D_40,2023-05-02 18:16:45.915148620,0,60,2023-05-02 19:16:45.915148620,No
VEH_465,1,Null,O_326,2023-05-02 19:33:56.205362160,0 days 04:26:03.794637840,0,2023-05-03 00:00:00,Null
VEH_465,2,20230501B468450_001,D_82,2023-05-03 00:16:39.487013460,0,60,2023-05-03 01:16:39.487013460,No
VEH_465,1,Null,O_326,2023-05-03 01:31:46.014769800,2 days 10:28:13.985230200,0,2023-05-05 12:00:00,Null
VEH_465,2,N_20230503870929,D_96,2023-05-05 13:26:45.103802520,0,60,2023-05-05 14:26:45.103802520,No
VEH_465,1,Null,O_243,2023-05-05 14:50:45.415281300,0 days 00:09:14.584718700,0,2023-05-05 15:00:00,Null
VEH_465,2,20230504B476516_001,D_108,2023-05-05 16:31:03.345993420,0,60,2023-05-05 17:31:03.345993420,No
VEH_465,1,Null,O_174,2023-05-05 17:58:16.792186860,,0,,Null
VEH_466,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_466,2,20230501B468023_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_466,3,20230501B468098_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_466,4,20230501B467768_001,D_109,2023-05-01 03:07:30.041599560,120,60,2023-05-01 06:07:30.041599560,No
VEH_466,1,Null,O_144,2023-05-01 06:48:02.263188300,0 days 05:11:57.736811700,0,2023-05-01 12:00:00,Null
VEH_466,2,M18385444,D_319,2023-05-01 15:02:16.997146380,0,60,2023-05-01 16:02:16.997146380,No
VEH_466,1,Null,O_673,2023-05-01 16:18:38.129073180,0 days 01:41:21.870926820,0,2023-05-01 18:00:00,Null
VEH_466,2,M18386781,D_424,2023-05-01 19:04:31.134201299,0,60,2023-05-01 20:04:31.134201299,No
VEH_466,1,Null,O_711,2023-05-01 20:08:52.979322480,0 days 03:51:07.020677520,0,2023-05-02 00:00:00,Null
VEH_466,2,20230502B470235_001,D_233,2023-05-02 01:41:40.778685780,0,60,2023-05-02 02:41:40.778685780,No
VEH_466,1,Null,O_326,2023-05-02 03:13:16.982676359,0 days 02:46:43.017323641,0,2023-05-02 06:00:00,Null
VEH_466,2,20230501B468542_001,D_41,2023-05-02 07:04:25.982869920,0,60,2023-05-02 08:04:25.982869920,No
VEH_466,1,Null,O_11,2023-05-02 08:41:23.898954120,0 days 03:18:36.101045880,0,2023-05-02 12:00:00,Null
VEH_466,2,M18387266,D_273,2023-05-02 12:33:16.433918520,0,60,2023-05-02 13:33:16.433918520,No
VEH_466,1,Null,O_326,2023-05-02 13:44:36.690146340,0 days 04:15:23.309853660,0,2023-05-02 18:00:00,Null
VEH_466,2,20230501B468412_001,D_4,2023-05-02 18:45:50.264524740,0,60,2023-05-02 19:45:50.264524740,No
VEH_466,1,Null,O_174,2023-05-02 20:06:15.057796560,0 days 15:53:44.942203440,0,2023-05-03 12:00:00,Null
VEH_466,2,20230503B473627_001,D_109,2023-05-03 14:12:15.853967520,0,60,2023-05-03 15:12:15.853967520,No
VEH_466,1,Null,O_144,2023-05-03 15:52:48.075556260,0 days 02:07:11.924443740,0,2023-05-03 18:00:00,Null
VEH_466,2,20230501B467806_001,D_93,2023-05-03 20:37:08.877065520,0,60,2023-05-03 21:37:08.877065520,No
VEH_466,3,20230501B467403_001,D_93,2023-05-03 20:37:08.877065520,60,60,2023-05-03 22:37:08.877065520,No
VEH_466,1,Null,O_770,2023-05-03 23:27:36.527545980,,0,,Null
VEH_547,1,Null,O_323,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_547,2,MF2305026192239,D_1225,2023-05-01 00:44:09.189577200,0,60,2023-05-01 01:44:09.189577200,Yes
VEH_547,1,Null,O_376,2023-05-01 02:07:17.095751640,0 days 03:52:42.904248360,0,2023-05-01 06:00:00,Null
VEH_547,2,20230501B468028_001,D_1,2023-05-01 07:59:50.379572220,0,60,2023-05-01 08:59:50.379572220,No
VEH_547,3,20230501B467849_001,D_1,2023-05-01 07:59:50.379572220,60,60,2023-05-01 09:59:50.379572220,No
VEH_547,1,Null,O_144,2023-05-01 10:15:50.607928140,0 days 13:44:09.392071860,0,2023-05-02 00:00:00,Null
VEH_547,2,20230502B471700_001,D_37,2023-05-02 02:03:39.736759980,0,60,2023-05-02 03:03:39.736759980,No
VEH_547,1,Null,O_9,2023-05-02 07:05:42.693262020,0 days 16:54:17.306737980,0,2023-05-03 00:00:00,Null
VEH_547,2,M18388925,D_424,2023-05-03 04:53:25.455526680,0,60,2023-05-03 05:53:25.455526680,No
VEH_547,1,Null,O_711,2023-05-03 05:57:47.300647860,0 days 00:02:12.699352140,0,2023-05-03 06:00:00,Null
VEH_547,2,20230503B474927_001,D_37,2023-05-03 07:26:13.720185540,0,60,2023-05-03 08:26:13.720185540,No
VEH_547,1,Null,O_9,2023-05-03 12:28:16.676687640,0 days 11:31:43.323312360,0,2023-05-04 00:00:00,Null
VEH_547,2,M18389508,D_339,2023-05-04 03:30:22.627771440,0,60,2023-05-04 04:30:22.627771440,No
VEH_547,1,Null,O_326,2023-05-04 05:02:52.229537700,,0,,Null
VEH_548,1,Null,O_323,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_548,2,MF2305026192235,D_1221,2023-05-01 00:55:58.408833060,0,60,2023-05-01 01:55:58.408833060,Yes
VEH_548,1,Null,O_376,2023-05-01 02:21:43.360959120,0 days 09:38:16.639040880,0,2023-05-01 12:00:00,Null
VEH_548,2,MF2305186334065,D_2230,2023-05-01 13:32:55.546402500,0,60,2023-05-01 14:32:55.546402500,No
VEH_548,1,Null,O_9,2023-05-01 15:01:15.085008300,1 days 08:58:44.914991700,0,2023-05-03 00:00:00,Null
VEH_548,2,M18389665,D_410,2023-05-03 00:07:07.154569140,0,60,2023-05-03 01:07:07.154569140,No
VEH_548,1,Null,O_9,2023-05-03 01:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-03 06:00:00,Null
VEH_548,2,M18389452,D_459,2023-05-03 07:26:43.749001980,0,60,2023-05-03 08:26:43.749001980,No
VEH_548,1,Null,O_376,2023-05-03 08:59:03.171558,0 days 00:00:56.828442,0,2023-05-03 09:00:00,Null
VEH_548,2,MF2305186334219,D_2280,2023-05-03 11:13:51.954979500,0,60,2023-05-03 12:13:51.954979500,No
VEH_548,1,Null,O_144,2023-05-03 12:56:31.246872,0 days 05:03:28.753128,0,2023-05-03 18:00:00,Null
VEH_548,2,20230501B467397_001,D_91,2023-05-03 20:00:49.955904840,0,60,2023-05-03 21:00:49.955904840,No
VEH_548,1,Null,O_580,2023-05-03 21:23:18.957355320,0 days 14:36:41.042644680,0,2023-05-04 12:00:00,Null
VEH_548,2,MF2305096269914,D_1184,2023-05-04 13:21:33.779188140,0,60,2023-05-04 14:21:33.779188140,No
