,VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
217,VEH_435,3,116.09020166,273.0047157917578,468.558121560551,288.55812156055094,180,0,477.60565895010933,150,327.6056589501094
218,VEH_464,3,54.94602723,30.41364432147362,408.03771980493786,228.03771980493786,180,0,304.7445597786525,250,54.744559778652516
219,VEH_436,4,79.9750913,78.73155828976286,618.385246465306,378.3852464653059,240,0,244.47786994771542,150,94.47786994771542
220,VEH_449,2,45.28258555,369.05849883089417,432.5048100244884,312.5048100244884,120,0,753.5877482463412,200,553.5877482463412
221,VEH_419,5,152.51943381,1003.0545781688988,1289.458593785008,989.4585937850079,300,0,1113.0545781688988,110,1003.0545781688988
222,VEH_547,1,33.66551111,143.96600800067733,170.91756611886422,110.9175661188642,60,0,509.13881440121924,250,259.13881440121924
223,VEH_548,7,198.51966783,370.7568002336655,782.171155330891,362.171155330891,420,0,917.362240420598,250,667.362240420598
224,VEH_549,5,109.37316433999999,74.35757317740676,579.4812578351932,279.4812578351932,300,0,383.84363171933217,250,133.84363171933217
225,VEH_530,7,122.39596392799999,1052.9340872019127,1398.2259369075423,978.2259369075423,420,0,922.3472697615302,80,842.3472697615301
226,VEH_531,3,52.123745395,651.1980346476284,689.0965158736952,509.09651587369524,180,0,600.9584277181027,80,520.9584277181027
227,VEH_633,3,63.455738569999994,261.1679825144576,452.5987834464205,272.5987834464205,180,0,371.1679825144576,110,261.1679825144576
228,VEH_634,2,58.068436770000005,204.32094805394826,480.33351594431053,360.33351594431053,120,0,314.32094805394826,110,204.32094805394826
229,VEH_635,1,30.48348471,162.38174049505142,217.28642754034274,157.28642754034274,60,0,272.3817404950514,110,162.38174049505142
230,VEH_630,3,73.49532965,359.38943333616896,553.8905166784311,373.8905166784312,180,0,367.5115466689352,80,287.5115466689352
231,VEH_689,7,181.6643194,247.52910425568206,1320.6060423099975,900.6060423099975,420,0,447.03492510681843,150,297.0349251068185
232,VEH_739,6,122.306165636,345.13928125520164,923.0161529404643,563.0161529404642,360,0,455.13928125520164,110,345.13928125520164
233,VEH_735,2,33.57257585,215.4950373614544,526.9508518980495,406.95085189804945,120,0,252.39602988916351,80,172.39602988916351
234,VEH_792,2,44.035648648999995,30.41364432147362,327.04344395786,207.04344395786,120,0,245.62046648221042,200,45.62046648221043
235,VEH_777,1,26.32606317,315.79088780494436,304.74963354402075,244.74963354402075,60,0,332.6327102439555,80,252.6327102439555
236,VEH_778,1,18.75051296,229.52536982156747,241.02638620607303,181.02638620607303,60,0,263.62029585725395,80,183.62029585725398
237,VEH_854,1,23.96976362,221.9780121859701,242.9094239937658,182.9094239937658,60,0,257.58240974877606,80,177.5824097487761
238,VEH_919,3,93.53123085,195.60290476258922,523.9936530173673,343.9936530173672,180,0,493.4043571438839,200,293.4043571438839
239,VEH_912,1,35.79235911,15.864604169551596,149.3042173165835,89.3042173165835,60,0,169.03752500346192,150,19.037525003461916
240,VEH_905,1,25.74794277,15.864604169551596,149.3042173165835,89.3042173165835,60,0,92.69168333564127,80,12.691683335641278
241,VEH_906,6,108.662626215,1906.7697934013008,1775.1136386420524,1415.1136386420526,360,0,1605.4158347210407,80,1525.4158347210407
242,VEH_913,1,34.51239241,369.05849883089417,342.35327917474757,282.35327917474757,60,0,592.870198597073,150,442.870198597073
243,VEH_987,1,40.60336863,392.4929960997664,358.73040815556783,298.73040815556783,60,0,620.9915953197196,150,470.99159531971964
244,VEH_988,3,73.91176744,187.67275424138023,692.4086786814323,512.4086786814323,180,0,375.2073050896563,150,225.20730508965624
245,VEH_969,1,31.22500087,143.6085874326565,193.48233696393285,133.48233696393285,60,0,253.6085874326565,110,143.6085874326565
246,VEH_970,1,28.81115599,251.49371666588203,258.4333466996878,198.43334669968777,60,0,361.49371666588206,110,251.49371666588203
247,VEH_971,19,564.70064855,2473.7771957284453,3612.4361869978443,2472.4361869978443,1140,0,2583.7771957284453,110,2473.7771957284453
248,VEH_1033,1,30.49901813,9.671679347466384,262.97217061359703,202.97217061359703,60,0,119.67167934746638,110,9.671679347466384
249,VEH_1034,1,28.81991023,284.63969470368664,262.97217061359703,202.97217061359703,60,0,394.63969470368664,110,284.63969470368664
250,VEH_1057,1,32.28292324,254.73276769346222,270.4334507151732,210.4334507151732,60,0,364.7327676934622,110,254.73276769346222
251,VEH_74,2,77.58355552,365.5979456426795,486.92516184244585,366.92516184244585,120,0,588.7175347712155,150,438.7175347712154
252,VEH_75,20,522.73926278,2144.39379154692,3484.3925219950665,2284.3925219950665,1200,0,2723.2725498563036,150,2573.2725498563036
253,VEH_63,22,528.611446736,2898.5206537506133,3995.585117649388,2675.5851176493884,1320,0,3008.5206537506137,110,2898.5206537506133
254,VEH_59,5,96.77722422000001,1100.7843512032273,1168.679809004203,868.6798090042031,300,0,960.627480962582,80,880.627480962582
255,VEH_64,16,441.88042741999993,2623.1138286907026,3607.602414416767,2647.602414416767,960,0,2733.1138286907026,110,2623.1138286907026
256,VEH_76,31,816.2451320980001,3375.6874754874325,5795.085538029309,3935.085538029308,1860,0,4200.824970584918,150,4050.8249705849184
257,VEH_60,10,188.91938133,1681.3974994584537,2046.6855597462109,1446.6855597462109,600,0,1425.117999566763,80,1345.117999566763
258,VEH_112,13,365.921850175,1093.8560303433937,2500.3509641265955,1720.3509641265953,780,0,1462.6272364120728,150,1312.6272364120723
259,VEH_143,8,233.278041068,255.45765852088593,1326.7614648295362,846.7614648295362,480,0,583.1864877813289,200,383.18648778132894
260,VEH_132,7,198.75380675,1306.5433713823033,1525.2908000102116,1105.2908000102116,420,0,1416.5433713823036,110,1306.5433713823033
261,VEH_129,8,148.267193078,1729.4101396884448,1896.3349386023292,1416.3349386023292,480,0,1463.5281117507561,80,1383.5281117507561
262,VEH_1147,15,261.09414820999996,4105.224942109664,4138.405261944048,3238.4052619440477,900,0,3364.1799536877324,80,3284.1799536877324
263,VEH_1138,8,201.81094997000002,1005.5645806731109,1410.6218048134215,930.6218048134215,480,0,1115.5645806731109,110,1005.5645806731109
264,VEH_1129,4,125.89494905000001,154.11363343013227,904.4338180750674,664.4338180750674,240,0,334.93636011615877,150,184.93636011615874
265,VEH_168,10,254.44732028,486.4949694740146,1571.7060440710613,971.7060440710613,600,0,929.7424542110218,200,729.7424542110218
266,VEH_189,5,193.94447041,661.062536345592,863.8138292554311,563.813829255431,300,0,943.2750436147103,150,793.2750436147103
267,VEH_190,11,284.89281689000006,1831.0218525454488,2784.173196873651,2124.173196873651,660,0,2347.2262230545384,150,2197.226223054538
268,VEH_203,10,213.65401428,2301.3237868581887,2548.855900975434,1948.8559009754338,600,0,1921.0590294865508,80,1841.0590294865508
269,VEH_229,15,257.631561861,3622.0472669056153,3975.8058008729768,3075.8058008729768,900,0,2977.637813524493,80,2897.637813524493
270,VEH_232,5,145.1263279,629.0109051873637,845.6765350390137,545.6765350390137,300,0,739.0109051873637,110,629.0109051873637
271,VEH_386,13,349.176160788,460.47539908589505,2196.6731349523707,1416.6731349523707,780,0,890.7130986288424,200,690.7130986288425
272,VEH_360,7,127.38041349999999,1026.503916886021,1331.8361147220094,911.8361147220093,420,0,901.2031335088168,80,821.2031335088168
273,VEH_361,3,55.882198164,373.554059591414,552.7144090133645,372.71440901336445,180,0,378.84324767313126,80,298.84324767313126
274,VEH_450,1,42.84064849,30.41364432147362,288.03771980493786,228.03771980493786,60,0,245.62046648221042,200,45.62046648221043
275,VEH_451,2,47.345037579999996,30.41364432147362,348.03771980493786,228.03771980493786,120,0,245.62046648221042,200,45.62046648221043
276,VEH_452,3,47.127280080000006,30.41364432147362,408.03771980493786,228.03771980493786,180,0,245.62046648221042,200,45.62046648221043
277,VEH_420,4,93.12603324999999,782.7895660641394,878.9640702240132,638.9640702240132,240,0,892.7895660641394,110,782.7895660641394
278,VEH_550,11,297.153999882,1478.3801580736356,2291.0951448700284,1631.0951448700284,660,0,2911.084284532544,250,2661.0842845325437
279,VEH_551,5,108.72649702000001,703.9768532114454,924.8287888421459,624.8287888421459,300,0,1517.1583357806019,250,1267.1583357806016
280,VEH_542,1,34.71959748,139.46416919409086,180.50944893137745,120.50944893137743,60,0,409.1962537911363,200,209.1962537911363
281,VEH_543,4,119.57055098000001,186.32132273023763,639.1778376585607,399.17783765856075,240,0,479.48198409535644,200,279.48198409535644
282,VEH_533,5,91.37981929,486.789671926428,1044.4310547610344,744.4310547610345,300,0,596.789671926428,110,486.789671926428
283,VEH_545,10,270.86180765,1412.3682353676413,2595.56633194633,1995.5663319463304,600,0,2318.552353051462,200,2118.552353051462
284,VEH_568,2,57.98211741,196.70127298483482,455.02367627014064,335.02367627014064,120,0,306.7012729848348,110,196.70127298483482
285,VEH_569,1,30.99960623,369.05849883089417,335.52393638531305,275.52393638531305,60,0,479.05849883089417,110,369.05849883089417
286,VEH_570,1,28.2263493,396.52670412254224,335.52393638531305,275.52393638531305,60,0,506.52670412254224,110,396.52670412254224
287,VEH_638,3,74.59890711999999,260.78050544735413,429.9982456118012,249.99824561180122,180,0,462.9366065368249,150,312.9366065368249
288,VEH_631,14,254.75307447999995,2476.4747426406784,3078.3385190642707,2238.3385190642703,840,0,2061.1797941125433,80,1981.179794112543
289,VEH_672,9,192.388554683,260.7474259590958,1110.1761603617429,570.176160361743,540,0,719.3453667263725,250,469.34536672637256
290,VEH_690,1,36.42696024,15.864604169551596,277.1827864427795,217.1827864427795,60,0,169.03752500346192,150,19.037525003461916
291,VEH_682,1,27.88646409,267.94789609806804,277.1827864427795,217.1827864427795,60,0,377.94789609806804,110,267.94789609806804
292,VEH_691,2,76.34739679,197.2803514850686,411.7476530435889,291.7476530435889,120,0,386.7364217820823,150,236.73642178208232
293,VEH_683,1,27.42712938,126.86968578730904,179.09423848389895,119.09423848389896,60,0,236.86968578730904,110,126.86968578730904
294,VEH_684,2,57.70955508,300.7872876972045,380.3884718831267,260.3884718831268,120,0,410.7872876972045,110,300.7872876972045
295,VEH_736,20,382.05902641000006,5524.074492468497,5519.863108028628,4319.863108028628,1200,0,4499.259593974797,80,4419.259593974798
296,VEH_740,2,59.49496894,523.1302353694618,508.7081388166123,388.7081388166123,120,0,633.1302353694618,110,523.1302353694618
297,VEH_741,5,109.462107772,442.8813785391021,831.8237247996678,531.8237247996678,300,0,552.8813785391021,110,442.8813785391021
298,VEH_779,1,26.48750662,187.75376346245267,201.62137417015538,141.62137417015538,60,0,230.20301076996213,80,150.20301076996213
299,VEH_780,1,16.62720863,315.79088780494436,304.74963354402075,244.74963354402075,60,0,332.6327102439555,80,252.6327102439555
300,VEH_828,1,24.60311016,194.0034143543333,242.71230588578283,182.71230588578283,60,0,235.20273148346666,80,155.20273148346666
301,VEH_829,1,23.20794826,200.46765863373994,233.4827351361323,173.4827351361323,60,0,240.37412690699196,80,160.37412690699196
302,VEH_830,2,42.87427067,220.08326335708628,344.7611630965338,224.76116309653378,120,0,256.06661068566905,80,176.06661068566905
303,VEH_882,1,28.90912331,30.41364432147362,262.5731378675697,202.5731378675697,60,0,140.4136443214736,110,30.41364432147362
304,VEH_914,4,73.12233967,78.16090199829063,465.77513070987425,225.77513070987425,240,0,243.79308239794875,150,93.79308239794877
305,VEH_909,1,29.03049994,15.864604169551596,149.3042173165835,89.3042173165835,60,0,125.8646041695516,110,15.864604169551596
306,VEH_910,1,27.79600823,15.864604169551596,149.3042173165835,89.3042173165835,60,0,125.8646041695516,110,15.864604169551596
307,VEH_915,1,25.4163155,15.864604169551596,149.3042173165835,89.3042173165835,60,0,169.03752500346192,150,19.037525003461916
308,VEH_916,2,59.97427193,137.94809595553102,310.7670720302137,190.76707203021368,120,0,315.53771514663725,150,165.53771514663723
309,VEH_989,2,41.166808630000006,392.4929960997664,433.0722878109661,313.0722878109661,120,0,620.9915953197196,150,470.99159531971964
310,VEH_990,1,41.5337249,251.49371666588203,258.4333466996878,198.43334669968777,60,0,451.79245999905845,150,301.79245999905845
311,VEH_991,3,76.50834289,149.3600192934181,474.56592596126194,294.56592596126194,180,0,329.23202315210176,150,179.2320231521017
312,VEH_1035,1,27.40002059,407.87932337193183,351.252764925457,291.252764925457,60,0,517.8793233719318,110,407.87932337193183
313,VEH_1028,1,23.44714917,310.5221122935065,296.3404937386923,236.34049373869232,60,0,328.4176898348052,80,248.4176898348052
314,VEH_1058,1,32.3796561,254.73276769346222,270.4334507151732,210.4334507151732,60,0,364.7327676934622,110,254.73276769346222
315,VEH_1112,2,50.74176201,262.8733156266167,362.93043339220384,242.93043339220384,120,0,465.44797875194,150,315.44797875194
316,VEH_77,14,349.42009286,1061.8870865043755,2180.887744091341,1340.8877440913413,840,0,1424.2645038052503,150,1274.2645038052503
317,VEH_61,14,227.33199131099997,3358.634006982361,3622.345848840334,2782.3458488403344,840,0,2766.9072055858887,80,2686.9072055858887
318,VEH_78,15,355.71710350999996,1708.9434585403853,2548.699244693753,1648.6992446937522,900,0,2200.7321502484624,150,2050.7321502484624
319,VEH_103,12,229.48924656499997,2329.003099534604,2825.7472730213294,2105.7472730213285,720,0,1943.2024796276837,80,1863.2024796276837
320,VEH_104,11,160.52264481,2166.3709866130075,2426.6416273584437,1766.6416273584439,660,0,1813.0967892904062,80,1733.0967892904062
321,VEH_130,3,42.704288712,345.02983002401226,513.6805232330213,333.6805232330213,180,0,356.0238640192098,80,276.0238640192098
322,VEH_172,6,140.1868761,1078.992347207827,1331.432550362937,971.4325503629369,360,0,2192.1862249740884,250,1942.1862249740884
323,VEH_169,7,182.02454964,549.9432075775204,1131.9294302681808,711.9294302681808,420,0,1024.9148113662804,200,824.9148113662806
324,VEH_170,8,220.87889809,830.8490503581689,1828.9704549562773,1348.9704549562773,480,0,1446.2735755372532,200,1246.2735755372532
325,VEH_171,8,229.552063664,726.4970090767727,1296.24053757514,816.24053757514,480,0,1289.745513615159,200,1089.745513615159
326,VEH_1130,5,91.22846858,110.04125685880655,755.958443905225,455.95844390522495,300,0,365.06188528820985,200,165.06188528820985
327,VEH_191,5,140.11116059,586.6720347047296,914.5496491410485,614.5496491410485,300,0,854.0064416456755,150,704.0064416456756
328,VEH_198,5,160.82812427,453.5676815344799,744.5411114138471,444.54111141384715,300,0,1066.4218267620638,250,816.4218267620638
329,VEH_193,5,135.82947123,114.54209437902485,546.1739858825484,246.17398588254852,300,0,371.8131415685373,200,171.81314156853728
330,VEH_230,1,22.34882002,52.09085207499119,270.3767886898472,210.37678868984722,60,0,121.67268165999295,80,41.67268165999295
331,VEH_231,2,32.729075800000004,439.78606720219045,480.6898476485443,360.6898476485443,120,0,431.8288537617524,80,351.8288537617524
332,VEH_387,6,179.47177599,141.09489668459955,705.5314337604651,345.5314337604652,360,0,411.64234502689925,200,211.6423450268993
333,VEH_453,1,45.0,21.30266812255224,237.3125569293057,177.3125569293057,60,0,231.95400218382835,200,31.95400218382836
334,VEH_404,4,79.43426882899999,905.5474133209898,1070.876990268828,830.876990268828,240,0,804.4379306567919,80,724.4379306567919
335,VEH_437,2,74.30207231,340.02084870979274,427.9683000041754,307.9683000041754,120,0,558.0250184517513,150,408.0250184517513
336,VEH_438,1,37.66421115,25.345694769423183,201.6445451316277,141.6445451316277,60,0,180.41483372330782,150,30.41483372330782
337,VEH_439,1,37.61701924,25.345694769423183,201.6445451316277,141.6445451316277,60,0,180.41483372330782,150,30.41483372330782
338,VEH_440,1,37.17859096,25.345694769423183,201.6445451316277,141.6445451316277,60,0,180.41483372330782,150,30.41483372330782
339,VEH_441,1,34.62362344,139.72547869436443,201.6445451316277,141.6445451316277,60,0,317.67057443323733,150,167.6705744332373
340,VEH_442,13,343.53845717,2835.990900589809,3642.202462120193,2862.202462120193,780,0,3553.18908070777,150,3403.18908070777
341,VEH_487,3,110.01597264,469.8158550992717,615.8748988722926,435.87489887229265,180,0,713.779026119126,150,563.779026119126
342,VEH_488,3,70.0961461,278.419370344605,453.3694679023472,273.3694679023472,180,0,484.103244413526,150,334.103244413526
343,VEH_534,3,77.37700984,627.4370821228285,670.6896025403365,490.6896025403365,180,0,737.4370821228285,110,627.4370821228285
344,VEH_535,1,31.71374401,23.472695787238454,203.11332019188671,143.11332019188671,60,0,133.47269578723845,110,23.472695787238454
345,VEH_558,10,159.4519572,1970.733429373096,2260.9469251119654,1660.9469251119651,600,0,1656.5867434984766,80,1576.5867434984764
346,VEH_571,5,107.95544833800001,335.17254743122453,703.1155785813878,403.11557858138775,300,0,445.17254743122453,110,335.17254743122453
347,VEH_647,2,59.173116320000005,781.4492796130955,694.502916726927,574.502916726927,120,0,1656.608703303572,250,1406.608703303572
348,VEH_648,5,137.03950733000002,521.3790428791089,888.6447583022345,588.6447583022345,300,0,1188.482277182396,250,938.4822771823962
349,VEH_636,4,98.44330790000001,1477.6926327983178,1414.3221374872032,1174.3221374872032,240,0,1587.6926327983178,110,1477.6926327983178
350,VEH_650,4,77.59034449,42.351405502789206,520.0163547447111,280.01635474471107,240,0,326.23252990502056,250,76.23252990502058
351,VEH_702,18,301.09487082,3576.188487607032,4100.090991170264,3020.0909911702643,1080,0,2940.9507900856256,80,2860.9507900856256
352,VEH_703,8,96.73841550900002,1048.514631990537,1630.7709557277253,1150.770955727725,480,0,918.8117055924298,80,838.8117055924298
353,VEH_742,2,36.138600276,267.4081276050913,374.2011151845664,254.2011151845664,120,0,377.4081276050913,110,267.4081276050913
354,VEH_749,3,80.61054694,89.07696175289307,465.26353897216495,285.26353897216495,180,0,256.8923541034717,150,106.89235410347169
355,VEH_743,2,58.96689614,250.68683528748065,422.66090027169514,302.66090027169514,120,0,360.6868352874807,110,250.68683528748065
356,VEH_758,2,46.22032747,58.44912000926178,430.4739813641037,310.4739813641037,120,0,287.6736800138927,200,87.67368001389268
357,VEH_759,12,340.52612851,2018.818588077726,2601.9838588986936,1881.9838588986934,720,0,3228.2278821165896,200,3028.2278821165896
358,VEH_789,1,40.55600286,268.52896287788326,245.0191458627349,185.0191458627349,60,0,472.2347554534599,150,322.2347554534599
359,VEH_790,2,41.84009041,60.94291551600461,321.66445250537424,201.66445250537424,120,0,223.13149861920553,150,73.13149861920553
360,VEH_802,1,18.86375463,286.84276265339133,267.946931970679,207.946931970679,60,0,309.4742101227131,80,229.4742101227131
361,VEH_832,1,28.46094361,139.90548173232855,192.55892243950592,132.55892243950592,60,0,249.90548173232855,110,139.90548173232855
362,VEH_831,3,49.74061818,459.0704852209367,653.6177745401566,473.6177745401566,180,0,447.25638817674934,80,367.2563881767494
363,VEH_839,5,152.79687916,241.3370149630946,713.2933618598674,413.29336185986745,300,0,439.6044179557135,150,289.6044179557135
364,VEH_862,1,38.49655982,54.15324054862223,157.20593784504294,97.20593784504294,60,0,214.98388865834667,150,64.98388865834667
365,VEH_855,1,24.53905802,167.90356987780464,192.19434960678674,132.19434960678674,60,0,214.32285590224373,80,134.32285590224373
366,VEH_856,13,223.69389491500002,1693.735356405226,2374.51950964056,1594.5195096405596,780,0,1434.988285124181,80,1354.988285124181
367,VEH_926,4,106.2745727,55.84959701830361,378.76061388126084,138.76061388126084,240,0,350.52927463294645,250,100.52927463294651
368,VEH_911,6,115.84162273199999,152.2099408111639,649.7799675107669,289.779967510767,360,0,262.20994081116385,110,152.2099408111639
369,VEH_927,1,18.73481802,40.40152945664255,182.89945320968047,122.89945320968047,60,0,112.32122356531404,80,32.32122356531404
370,VEH_928,15,244.765117571,3603.947343163639,4050.4006892067114,3150.4006892067114,900,0,2963.1578745309116,80,2883.1578745309116
371,VEH_929,5,87.74588747400001,589.3892265593872,804.3250594541131,504.3250594541131,300,0,551.5113812475098,80,471.5113812475098
372,VEH_972,2,59.478518629999996,254.38617696843437,361.0353366930778,241.0353366930778,120,0,364.3861769684343,110,254.38617696843437
373,VEH_954,18,338.11114648,2379.5283634183484,3185.743887045061,2105.74388704506,1080,0,1983.6226907346781,80,1903.6226907346786
374,VEH_955,3,63.99507817,210.98233019678594,542.0966049080064,362.09660490800627,180,0,248.78586415742876,80,168.7858641574288
375,VEH_956,2,31.64675128,342.87816794113485,398.091292521617,278.091292521617,120,0,354.30253435290786,80,274.30253435290786
376,VEH_1029,6,103.08675281100001,1427.4873374034723,1457.9974738157682,1097.9974738157682,360,0,1221.9898699227779,80,1141.9898699227779
377,VEH_1030,8,128.129964358,1037.9537425636622,1486.097754053379,1006.0977540533792,480,0,910.3629940509298,80,830.3629940509298
378,VEH_1059,1,30.73696681,52.09085207499119,159.84533093835552,99.84533093835552,60,0,162.09085207499118,110,52.09085207499119
379,VEH_1052,2,31.358815191,201.67579653767586,321.3013991712004,201.3013991712004,120,0,241.3406372301407,80,161.34063723014071
380,VEH_1053,1,21.32580009,153.5201294286458,193.2830446060282,133.2830446060282,60,0,202.81610354291664,80,122.81610354291664
381,VEH_1060,1,31.28876352,460.6148816493494,388.2779447939983,328.2779447939983,60,0,570.6148816493494,110,460.6148816493494
382,VEH_1105,7,115.86765644,2232.6076124738242,2086.992116907674,1666.9921169076738,420,0,1866.0860899790596,80,1786.0860899790596
383,VEH_79,2,74.20118911,284.3852066624316,442.9068747814018,322.9068747814018,120,0,491.2622479949179,150,341.2622479949179
384,VEH_80,19,596.925258455,1940.1685914552222,3527.9005361328336,2387.9005361328336,1140,0,2478.2023097462666,150,2328.2023097462666
385,VEH_81,7,184.37952881,1071.6014765712512,1346.603071355356,926.6030713553562,420,0,1435.9217718855014,150,1285.9217718855014
386,VEH_1134,2,64.68078036,336.7056146652592,423.41985658509645,303.4198565850964,120,0,554.046737598311,150,404.046737598311
387,VEH_174,3,78.45466515,269.0745461911249,460.53571997412985,280.53571997412985,180,0,734.3341831440248,250,484.3341831440248
388,VEH_1135,2,68.71047132,142.25961908926877,388.0133157526195,268.0133157526195,120,0,413.38942863390315,200,213.38942863390315
389,VEH_176,2,37.4117205,950.1456077055752,783.3800923850604,663.3800923850604,120,0,1960.2620938700354,250,1710.2620938700354
390,VEH_1140,1,44.80358381,251.5536238904552,391.87313019349915,331.87313019349915,60,0,577.3304358356828,200,377.3304358356828
391,VEH_1146,1,25.19389853,483.5582793081178,391.87313019349915,331.87313019349915,60,0,1120.404902754612,250,870.4049027546121
392,VEH_1143,17,421.91561129,4110.777047978043,4535.263892319263,3515.2638923192626,1020,0,4220.777047978043,110,4110.777047978043
393,VEH_1145,19,509.24241567999997,3747.012071941749,4515.023186524641,3375.02318652464,1140,0,5820.518107912625,200,5620.518107912625
394,VEH_197,3,93.32533384000001,200.7268763024914,524.2084817940406,344.20848179404055,180,0,611.3083773444845,250,361.3083773444845
395,VEH_194,6,182.568347662,155.69368584995357,760.3315167588357,400.33151675883573,360,0,433.54052877493035,200,233.54052877493035
396,VEH_196,19,505.67990607,971.272265551477,2701.6709704275713,1561.6709704275709,1140,0,1656.9083983272158,200,1456.9083983272155
397,VEH_247,3,77.78462885,337.7254407247088,579.0539458914909,399.05394589149097,180,0,857.9057933044759,250,607.9057933044759
398,VEH_248,9,157.07541655,2412.1632708373595,2327.3754296695433,1787.3754296695438,540,0,4591.893887507248,250,4341.893887507247
399,VEH_237,7,215.20070512,1053.2669380745144,1430.7583193239625,1010.7583193239625,420,0,1413.9203256894175,150,1263.9203256894173
400,VEH_250,7,177.39940133,483.66539889682554,1117.6949191055267,697.6949191055267,420,0,1120.597718014286,250,870.5977180142859
401,VEH_242,4,178.88391058,424.87059179747246,873.9486496268543,633.9486496268543,240,0,837.3058876962086,200,637.3058876962086
402,VEH_243,7,216.58824338,705.265682367851,1080.0675803318372,660.0675803318373,420,0,1257.8985235517764,200,1057.8985235517764
403,VEH_342,2,85.71443515,491.91538313037654,490.807891577004,370.807891577004,120,0,937.8730746955648,200,737.8730746955648
404,VEH_392,4,108.39484934000001,69.62058209084148,453.9595473237285,213.9595473237285,240,0,375.31704776351467,250,125.31704776351467
405,VEH_366,3,57.16628422,86.44011964649471,458.0357877464692,278.0357877464692,180,0,196.4401196464947,110,86.44011964649471
406,VEH_374,19,557.933904399,1319.6196859226386,2716.742350316564,1576.7423503165642,1140,0,1733.543623107166,150,1583.543623107166
407,VEH_395,3,58.541221728,190.07876259614818,372.34596463241564,192.34596463241564,180,0,592.1417726730667,250,342.1417726730667
408,VEH_375,4,151.70436827,461.26963690706566,770.2860372512381,530.2860372512381,240,0,703.5235642884787,150,553.5235642884787
409,VEH_367,5,152.00233930000002,706.0285957978598,1231.434577623294,931.4345776232939,300,0,816.0285957978598,110,706.0285957978598
410,VEH_454,1,45.0,201.60644319001815,237.3125569293057,177.3125569293057,60,0,502.40966478502725,200,302.40966478502725
411,VEH_455,5,134.49228817,106.13680560646154,626.0499667929984,326.0499667929984,300,0,359.20520840969226,200,159.20520840969232
412,VEH_421,4,88.17208488,449.4905603670103,716.0389116709059,476.0389116709059,240,0,559.4905603670103,110,449.4905603670103
413,VEH_467,6,153.35324727,451.68537423683574,1361.3514199272922,1001.3514199272922,360,0,1063.0336736263043,250,813.0336736263043
414,VEH_422,2,54.76927429,838.0897863353941,722.4489462575473,602.4489462575473,120,0,948.0897863353941,110,838.0897863353941
415,VEH_507,4,87.1093449,532.5539478607775,774.0270761434141,534.0270761434141,240,0,642.5539478607775,110,532.5539478607775
416,VEH_512,1,33.02822633,158.18020939490833,192.48831222986576,132.48831222986576,60,0,339.81625127389,150,189.81625127389
417,VEH_649,15,338.691719627,2283.5883092955537,3312.953331277061,2412.953331277062,900,0,4360.458956731996,250,4110.458956731997
418,VEH_651,9,179.64253308899998,3039.5345259546775,3013.377785710123,2473.377785710123,540,0,5721.1621467184195,250,5471.1621467184195
419,VEH_642,3,61.062120529999994,222.9079399574515,501.47519568834264,321.47519568834264,180,0,534.3619099361772,200,334.3619099361772
420,VEH_643,15,422.161787577,1762.3107422668463,3037.5158715440407,2137.5158715440407,900,0,2843.466113400269,200,2643.466113400269
421,VEH_645,3,55.93375813,131.61093371188934,435.8109039758018,255.8109039758018,180,0,397.416400567834,200,197.41640056783402
422,VEH_646,7,131.451486553,1656.3293392327435,2085.365035054344,1665.365035054344,420,0,2684.494008849115,200,2484.494008849115
423,VEH_659,1,27.73519719,53.1425928674622,225.25210534473538,165.25210534473538,60,0,163.1425928674622,110,53.1425928674622
424,VEH_660,4,92.30832434999999,199.72065322496263,514.6007268321498,274.6007268321498,240,0,309.72065322496263,110,199.72065322496263
425,VEH_697,5,124.32767360999999,381.4066492517669,807.532058322631,507.5320583226309,300,0,936.5319686531806,250,686.5319686531806
426,VEH_698,2,44.843630481000005,323.9334782543537,438.9093445047905,318.9093445047905,120,0,833.0802608578367,250,583.0802608578367
427,VEH_685,4,110.58782346,1638.3190113180872,1721.8120774835393,1481.8120774835393,240,0,1748.3190113180872,110,1638.3190113180872
428,VEH_700,15,371.396627831,2543.6396419823404,3443.0806341063762,2543.0806341063762,900,0,4828.551355568213,250,4578.551355568213
429,VEH_693,1,15.52929674,205.31996418720988,221.4397501674531,161.4397501674531,60,0,507.97994628081483,200,307.97994628081483
430,VEH_694,1,17.10877671,142.28626937262035,203.9644739814825,143.9644739814825,60,0,413.4294040589305,200,213.42940405893052
431,VEH_704,8,127.14163990299998,1707.677048112082,1879.6918811142302,1399.6918811142302,480,0,1446.1416384896654,80,1366.1416384896654
432,VEH_705,7,114.17786602999999,1010.2818842259888,1293.4841255154902,873.4841255154903,420,0,888.2255073807911,80,808.2255073807911
433,VEH_706,2,41.4203035,368.79181235521526,395.92014487931976,275.92014487931976,120,0,375.0334498841722,80,295.0334498841722
434,VEH_744,2,63.12259972,353.4065286947639,433.1533489510303,313.1533489510303,120,0,463.4065286947639,110,353.4065286947639
435,VEH_750,6,179.37087884,423.56076941553914,906.5292845979814,546.5292845979815,360,0,658.272923298647,150,508.27292329864696
436,VEH_745,1,29.38615541,144.53790669920602,201.8400144499796,141.8400144499796,60,0,254.53790669920602,110,144.53790669920602
