VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
VEH_399,2,M18391420,D_380,2023-05-05 08:53:46.178171340,0,60,2023-05-05 09:53:46.178171340,No
VEH_399,1,Null,O_144,2023-05-05 10:31:43.481643600,0 days 01:28:16.518356400,0,2023-05-05 12:00:00,Null
VEH_399,2,20230503B472347_001,D_96,2023-05-05 14:50:41.215956600,0,60,2023-05-05 15:50:41.215956600,No
VEH_399,1,Null,O_243,2023-05-05 16:14:41.527435380,0 days 01:45:18.472564620,0,2023-05-05 18:00:00,Null
VEH_399,2,20230504B476517_001,D_108,2023-05-05 19:31:03.345993420,0,60,2023-05-05 20:31:03.345993420,No
VEH_399,3,20230504B476464_003,D_108,2023-05-05 19:31:03.345993420,60,60,2023-05-05 21:31:03.345993420,No
VEH_399,1,Null,O_174,2023-05-05 21:58:16.792186860,0 days 02:01:43.207813140,0,2023-05-06 00:00:00,Null
VEH_399,2,20230506B478614_001,D_1,2023-05-06 01:47:15.076888920,0,60,2023-05-06 02:47:15.076888920,No
VEH_399,3,20230506B478847_001,D_1,2023-05-06 01:47:15.076888920,60,60,2023-05-06 03:47:15.076888920,No
VEH_399,1,Null,O_144,2023-05-06 04:03:15.305244840,0 days 01:56:44.694755160,0,2023-05-06 06:00:00,Null
VEH_399,2,20230504B475605_001,D_69,2023-05-06 08:15:56.406198660,0,60,2023-05-06 09:15:56.406198660,No
VEH_399,1,Null,O_770,2023-05-06 10:02:16.320823680,,0,,Null
VEH_400,1,Null,O_179,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_400,2,20230501B468063_001,D_108,2023-05-01 01:28:09.764929500,0,60,2023-05-01 02:28:09.764929500,No
VEH_400,3,20230501B467821_001,D_108,2023-05-01 01:28:09.764929500,60,60,2023-05-01 03:28:09.764929500,No
VEH_400,1,Null,O_179,2023-05-01 04:53:40.306662600,0 days 01:06:19.693337400,0,2023-05-01 06:00:00,Null
VEH_400,2,MF2305056258383,D_1405,2023-05-01 08:21:02.140420800,0,60,2023-05-01 09:21:02.140420800,No
VEH_400,1,Null,O_711,2023-05-01 10:01:58.246975320,0 days 01:58:01.753024680,0,2023-05-01 12:00:00,Null
VEH_400,2,20230501B468073_001,D_109,2023-05-01 14:49:53.785454220,0,60,2023-05-01 15:49:53.785454220,No
VEH_400,1,Null,O_144,2023-05-01 16:30:26.007042900,0 days 01:29:33.992957100,0,2023-05-01 18:00:00,Null
VEH_400,2,M18385456,D_329,2023-05-01 20:09:34.894038060,0,60,2023-05-01 21:09:34.894038060,No
VEH_400,1,Null,O_11,2023-05-01 21:31:26.838127080,0 days 02:28:33.161872920,0,2023-05-02 00:00:00,Null
VEH_400,2,M18387292,D_493,2023-05-02 00:26:37.989078960,0,60,2023-05-02 01:26:37.989078960,No
VEH_400,1,Null,O_11,2023-05-02 01:57:30.169359240,0 days 04:02:29.830640760,0,2023-05-02 06:00:00,Null
VEH_400,2,M18387280,D_491,2023-05-02 06:57:55.778137920,0,60,2023-05-02 07:57:55.778137920,No
VEH_400,1,Null,O_673,2023-05-02 08:04:04.695830040,0 days 03:55:55.304169960,0,2023-05-02 12:00:00,Null
VEH_400,2,20230502B470296_001,D_7,2023-05-02 12:37:42.472361760,0,60,2023-05-02 13:37:42.472361760,No
VEH_400,1,Null,O_673,2023-05-02 14:14:08.565250860,0 days 03:45:51.434749140,0,2023-05-02 18:00:00,Null
VEH_400,2,M18387204,D_477,2023-05-02 18:51:00.588431940,0,60,2023-05-02 19:51:00.588431940,No
VEH_400,1,Null,O_11,2023-05-02 20:18:39.444878340,0 days 03:41:20.555121660,0,2023-05-03 00:00:00,Null
VEH_400,2,M18389333,D_565,2023-05-03 01:47:55.640708100,0,60,2023-05-03 02:47:55.640708100,No
VEH_400,1,Null,O_349,2023-05-03 03:25:07.224665100,0 days 02:34:52.775334900,0,2023-05-03 06:00:00,Null
VEH_400,2,M18389520,D_338,2023-05-03 09:01:34.932699600,0,60,2023-05-03 10:01:34.932699600,No
VEH_400,1,Null,O_349,2023-05-03 12:39:04.395743940,0 days 05:20:55.604256060,0,2023-05-03 18:00:00,Null
VEH_400,2,M18389517,D_348,2023-05-03 20:58:35.231164560,0,60,2023-05-03 21:58:35.231164560,No
VEH_400,1,Null,O_349,2023-05-04 00:23:41.388677880,0 days 00:06:18.611322120,0,2023-05-04 00:30:00,Null
VEH_400,2,PND000059,D_2917,2023-05-04 02:53:35.422756860,0,60,2023-05-04 03:53:35.422756860,No
VEH_400,1,Null,O_349,2023-05-04 06:15:32.386871700,0 days 00:14:27.613128300,0,2023-05-04 06:30:00,Null
VEH_400,2,MF2305036208052,D_1493,2023-05-04 09:31:35.566921020,0,60,2023-05-04 10:31:35.566921020,No
VEH_400,1,Null,O_349,2023-05-04 13:12:16.026139139,0 days 00:17:43.973860861,0,2023-05-04 13:30:00,Null
VEH_400,2,MF2305036208046,D_1362,2023-05-04 16:51:05.526142260,0,60,2023-05-04 17:51:05.526142260,No
VEH_400,1,Null,O_349,2023-05-04 21:09:01.689117960,0 days 02:50:58.310882040,0,2023-05-05 00:00:00,Null
VEH_400,2,M18393197,D_273,2023-05-05 01:33:05.017693320,0,60,2023-05-05 02:33:05.017693320,No
VEH_400,1,Null,O_349,2023-05-05 04:00:14.922097260,0 days 01:59:45.077902740,0,2023-05-05 06:00:00,Null
VEH_400,2,M18391634,D_410,2023-05-05 09:30:10.792759500,0,60,2023-05-05 10:30:10.792759500,No
VEH_400,1,Null,O_349,2023-05-05 13:55:06.490097220,0 days 04:04:53.509902780,0,2023-05-05 18:00:00,Null
VEH_400,2,MF2305046247816,D_1643,2023-05-05 20:35:31.898333820,0,60,2023-05-05 21:35:31.898333820,No
VEH_400,1,Null,O_349,2023-05-06 00:08:41.206344360,0 days 11:51:18.793655640,0,2023-05-06 12:00:00,Null
VEH_400,2,M18394016,D_295,2023-05-06 12:51:38.457230700,0,60,2023-05-06 13:51:38.457230700,No
VEH_400,3,M18394891,D_295,2023-05-06 12:51:38.457230700,60,60,2023-05-06 14:51:38.457230700,No
VEH_400,1,Null,O_352,2023-05-06 15:24:44.768416020,0 days 02:35:15.231583980,0,2023-05-06 18:00:00,Null
VEH_400,2,MF2305306379937,D_1316,2023-05-06 19:37:49.373171220,0,60,2023-05-06 20:37:49.373171220,No
VEH_400,1,Null,O_144,2023-05-06 21:27:06.571856400,,0,,Null
VEH_462,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_462,2,20230501B467195_001,D_7,2023-05-01 00:51:33.229684020,0,60,2023-05-01 01:51:33.229684020,Yes
VEH_462,1,Null,O_62,2023-05-01 02:24:33.523621140,0 days 03:35:26.476378860,0,2023-05-01 06:00:00,Null
VEH_462,2,M18385506,D_353,2023-05-01 07:10:12.614966700,0,60,2023-05-01 08:10:12.614966700,No
VEH_462,1,Null,O_179,2023-05-01 08:30:49.494245340,0 days 03:29:10.505754660,0,2023-05-01 12:00:00,Null
VEH_462,2,MF2305016188625,D_1192,2023-05-01 14:26:45.367706460,0,60,2023-05-01 15:26:45.367706460,No
VEH_462,3,MF2305016190955,D_1192,2023-05-01 14:26:45.367706460,60,60,2023-05-01 16:26:45.367706460,No
VEH_462,1,Null,O_179,2023-05-01 18:49:43.753008960,0 days 05:10:16.246991040,0,2023-05-02 00:00:00,Null
VEH_462,2,MF2305256364273,D_2617,2023-05-02 02:03:58.552276680,0,60,2023-05-02 03:03:58.552276680,No
VEH_462,1,Null,O_179,2023-05-02 05:04:10.027094340,0 days 00:55:49.972905660,0,2023-05-02 06:00:00,Null
VEH_462,2,MF2305256364283,D_2531,2023-05-02 07:00:44.150517660,0,60,2023-05-02 08:00:44.150517660,No
VEH_462,1,Null,O_179,2023-05-02 08:58:43.796608620,0 days 03:01:16.203391380,0,2023-05-02 12:00:00,Null
VEH_462,2,20230502B471747_001,D_233,2023-05-02 12:39:22.562512980,0,60,2023-05-02 13:39:22.562512980,No
VEH_462,3,20230502B470880_001,D_233,2023-05-02 12:39:22.562512980,60,60,2023-05-02 14:39:22.562512980,No
VEH_462,4,20230502B471736_001,D_233,2023-05-02 12:39:22.562512980,120,60,2023-05-02 15:39:22.562512980,No
VEH_462,1,Null,O_179,2023-05-02 16:19:59.938535040,0 days 01:40:00.061464960,0,2023-05-02 18:00:00,Null
VEH_462,2,MF2305256364263,D_2617,2023-05-02 20:03:58.552276680,0,60,2023-05-02 21:03:58.552276680,No
VEH_462,1,Null,O_179,2023-05-02 23:04:10.027094340,0 days 00:55:49.972905660,0,2023-05-03 00:00:00,Null
VEH_462,2,20230502B469835_001,D_72,2023-05-03 01:09:40.785619140,0,60,2023-05-03 02:09:40.785619140,No
VEH_462,1,Null,O_179,2023-05-03 03:13:17.522432520,0 days 02:46:42.477567480,0,2023-05-03 06:00:00,Null
VEH_462,2,20230502B469838_001,D_73,2023-05-03 07:18:40.002301500,0,60,2023-05-03 08:18:40.002301500,No
VEH_462,1,Null,O_448,2023-05-03 08:57:29.879674680,0 days 03:02:30.120325320,0,2023-05-03 12:00:00,Null
VEH_462,2,MF2305316389340,D_2817,2023-05-03 14:21:14.040133500,0,60,2023-05-03 15:21:14.040133500,No
VEH_462,1,Null,O_580,2023-05-03 15:44:57.011049120,0 days 02:15:02.988950880,0,2023-05-03 18:00:00,Null
VEH_462,2,MF2305196342053,D_1984,2023-05-03 18:22:55.461629160,0,60,2023-05-03 19:22:55.461629160,No
VEH_462,1,Null,O_580,2023-05-03 19:47:33.703180559,0 days 10:12:26.296819441,0,2023-05-04 06:00:00,Null
VEH_462,2,20230504B475911_001,D_109,2023-05-04 08:22:22.343850900,0,60,2023-05-04 09:22:22.343850900,No
VEH_462,1,Null,O_144,2023-05-04 10:02:54.565439640,0 days 01:57:05.434560360,0,2023-05-04 12:00:00,Null
VEH_462,2,20230502B469177_001,D_95,2023-05-04 14:43:02.169774900,0,60,2023-05-04 15:43:02.169774900,No
VEH_462,1,Null,O_673,2023-05-04 16:09:08.046080340,0 days 01:50:51.953919660,0,2023-05-04 18:00:00,Null
VEH_462,2,M18392053,D_662,2023-05-04 19:42:11.347252860,0,60,2023-05-04 20:42:11.347252860,No
VEH_462,1,Null,O_629,2023-05-04 21:22:12.696747720,0 days 08:37:47.303252280,0,2023-05-05 06:00:00,Null
VEH_462,2,MF2305166312964,D_1916,2023-05-05 09:04:39.884713980,0,60,2023-05-05 10:04:39.884713980,No
VEH_462,1,Null,O_770,2023-05-05 10:47:08.634804960,,0,,Null
VEH_463,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_463,2,20230501B467884_001,D_184,2023-05-01 01:41:13.189226340,0,60,2023-05-01 02:41:13.189226340,No
VEH_463,1,Null,O_326,2023-05-01 03:19:16.006449540,0 days 02:40:43.993550460,0,2023-05-01 06:00:00,Null
VEH_463,2,MF2305126290604,D_2012,2023-05-01 07:25:06.262285440,0,60,2023-05-01 08:25:06.262285440,No
VEH_463,1,Null,O_144,2023-05-01 09:15:37.371955680,0 days 02:44:22.628044320,0,2023-05-01 12:00:00,Null
VEH_463,2,M18385455,D_328,2023-05-01 14:47:32.942580480,0,60,2023-05-01 15:47:32.942580480,No
VEH_463,1,Null,O_62,2023-05-01 16:53:04.532240280,0 days 01:06:55.467759720,0,2023-05-01 18:00:00,Null
VEH_463,2,M18385515,D_358,2023-05-01 19:43:42.138152460,0,60,2023-05-01 20:43:42.138152460,No
VEH_463,1,Null,O_756,2023-05-01 21:23:33.110153220,0 days 20:36:26.889846780,0,2023-05-02 18:00:00,Null
VEH_463,2,MF2305036201276,D_1394,2023-05-02 19:23:12.321406080,0,60,2023-05-02 20:23:12.321406080,No
VEH_463,1,Null,O_326,2023-05-02 21:11:54.807181920,0 days 02:48:05.192818080,0,2023-05-03 00:00:00,Null
VEH_463,2,20230502B468884_001,D_84,2023-05-03 01:00:52.832697420,0,60,2023-05-03 02:00:52.832697420,No
VEH_463,3,20230501B468550_001,D_84,2023-05-03 01:00:52.832697420,60,60,2023-05-03 03:00:52.832697420,No
VEH_463,1,Null,O_179,2023-05-03 03:21:33.206210819,0 days 02:38:26.793789181,0,2023-05-03 06:00:00,Null
VEH_463,2,20230502B471964_001,D_72,2023-05-03 07:09:40.785619140,0,60,2023-05-03 08:09:40.785619140,No
VEH_463,1,Null,O_11,2023-05-03 08:34:43.391656620,0 days 03:25:16.608343380,0,2023-05-03 12:00:00,Null
VEH_463,2,M18389331,D_286,2023-05-03 13:54:00.011367,0,60,2023-05-03 14:54:00.011367,No
VEH_463,1,Null,O_11,2023-05-03 17:10:46.279854840,0 days 00:49:13.720145160,0,2023-05-03 18:00:00,Null
VEH_463,2,20230502B471918_001,D_55,2023-05-03 18:40:20.095834620,0,60,2023-05-03 19:40:20.095834620,No
VEH_463,3,20230501B468690_001,D_55,2023-05-03 18:40:20.095834620,60,60,2023-05-03 20:40:20.095834620,No
VEH_463,1,Null,O_11,2023-05-03 21:19:59.187417,0 days 02:40:00.812583,0,2023-05-04 00:00:00,Null
VEH_463,2,M18391850,D_645,2023-05-04 01:26:14.117223480,0,60,2023-05-04 02:26:14.117223480,No
VEH_463,1,Null,O_11,2023-05-04 03:56:01.652176500,0 days 02:03:58.347823500,0,2023-05-04 06:00:00,Null
VEH_463,2,20230503B475022_001,D_87,2023-05-04 06:48:27.574165080,0,60,2023-05-04 07:48:27.574165080,No
VEH_463,1,Null,O_11,2023-05-04 08:38:36.535570620,0 days 03:21:23.464429380,0,2023-05-04 12:00:00,Null
VEH_463,2,M18391716,D_400,2023-05-04 12:35:09.165519180,0,60,2023-05-04 13:35:09.165519180,No
VEH_463,1,Null,O_603,2023-05-04 14:11:31.540626359,0 days 03:48:28.459373641,0,2023-05-04 18:00:00,Null
VEH_463,2,20230504B476046_001,D_209,2023-05-04 19:13:38.880756960,0,60,2023-05-04 20:13:38.880756960,No
VEH_463,1,Null,O_144,2023-05-04 20:41:19.420840980,0 days 03:18:40.579159020,0,2023-05-05 00:00:00,Null
VEH_463,2,20230504B475450_001,D_95,2023-05-05 02:43:02.169774900,0,60,2023-05-05 03:43:02.169774900,No
VEH_463,1,Null,O_673,2023-05-05 04:09:08.046080340,0 days 01:50:51.953919660,0,2023-05-05 06:00:00,Null
VEH_463,2,M18392690,D_410,2023-05-05 10:54:10.489020840,0,60,2023-05-05 11:54:10.489020840,No
VEH_463,1,Null,O_9,2023-05-05 12:01:30.073390440,0 days 05:58:29.926609560,0,2023-05-05 18:00:00,Null
VEH_463,2,M18391883,D_340,2023-05-05 20:48:27.849692160,0,60,2023-05-05 21:48:27.849692160,No
VEH_463,1,Null,O_466,2023-05-05 22:08:38.726854320,,0,,Null
VEH_464,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_464,2,20230501B467764_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_464,3,20230501B467745_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_464,1,Null,O_144,2023-05-01 05:48:02.263188300,0 days 00:11:57.736811700,0,2023-05-01 06:00:00,Null
VEH_464,2,M18385449,D_323,2023-05-01 07:45:15.431384160,0,60,2023-05-01 08:45:15.431384160,No
VEH_464,1,Null,O_326,2023-05-01 09:00:29.540092860,0 days 02:59:30.459907140,0,2023-05-01 12:00:00,Null
VEH_464,2,MF2305126290605,D_2013,2023-05-01 13:48:59.963198280,0,60,2023-05-01 14:48:59.963198280,No
VEH_464,1,Null,O_144,2023-05-01 15:18:32.880614760,0 days 02:41:27.119385240,0,2023-05-01 18:00:00,Null
VEH_464,2,M18385452,D_325,2023-05-01 19:31:32.322635040,0,60,2023-05-01 20:31:32.322635040,No
VEH_464,1,Null,O_578,2023-05-01 21:18:35.379437220,0 days 02:41:24.620562780,0,2023-05-02 00:00:00,Null
VEH_464,2,MF2305196345042,D_2385,2023-05-02 02:17:36.806897640,0,60,2023-05-02 03:17:36.806897640,No
VEH_464,1,Null,O_174,2023-05-02 03:48:55.742481060,0 days 08:11:04.257518940,0,2023-05-02 12:00:00,Null
VEH_464,2,20230502B470182_001,D_108,2023-05-02 12:31:00.048386460,0,60,2023-05-02 13:31:00.048386460,No
VEH_464,3,20230502B470369_001,D_108,2023-05-02 12:31:00.048386460,60,60,2023-05-02 14:31:00.048386460,No
VEH_464,1,Null,O_174,2023-05-02 14:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-02 18:00:00,Null
VEH_464,2,20230502B470183_001,D_108,2023-05-02 18:31:00.048386460,0,60,2023-05-02 19:31:00.048386460,No
VEH_464,3,20230502B470539_001,D_108,2023-05-02 18:31:00.048386460,60,60,2023-05-02 20:31:00.048386460,No
VEH_464,1,Null,O_174,2023-05-02 20:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-03 00:00:00,Null
VEH_464,2,20230503B473412_001,D_108,2023-05-03 00:31:00.048386460,0,60,2023-05-03 01:31:00.048386460,No
VEH_464,3,20230503B473574_001,D_108,2023-05-03 00:31:00.048386460,60,60,2023-05-03 02:31:00.048386460,No
VEH_464,1,Null,O_174,2023-05-03 02:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-03 06:00:00,Null
VEH_464,2,20230503B473583_001,D_233,2023-05-03 07:03:40.833320940,0,60,2023-05-03 08:03:40.833320940,No
VEH_464,3,20230502B469728_001,D_233,2023-05-03 07:03:40.833320940,60,60,2023-05-03 09:03:40.833320940,No
VEH_464,1,Null,O_326,2023-05-03 09:35:17.037311520,0 days 02:24:42.962688480,0,2023-05-03 12:00:00,Null
VEH_464,2,20230502B471489_001,D_78,2023-05-03 12:49:34.442835840,0,60,2023-05-03 13:49:34.442835840,No
VEH_464,1,Null,O_9,2023-05-03 17:51:35.926204080,0 days 00:08:24.073795920,0,2023-05-03 18:00:00,Null
VEH_464,2,M18389172,D_426,2023-05-03 20:56:51.165805200,0,60,2023-05-03 21:56:51.165805200,No
VEH_464,1,Null,O_352,2023-05-03 22:18:59.963940900,0 days 01:41:00.036059100,0,2023-05-04 00:00:00,Null
VEH_464,2,MF2305046246432,D_1637,2023-05-04 00:14:04.854411300,0,60,2023-05-04 01:14:04.854411300,No
VEH_464,1,Null,O_352,2023-05-04 01:27:05.800674660,0 days 04:32:54.199325340,0,2023-05-04 06:00:00,Null
VEH_464,2,MF2305046231574,D_1520,2023-05-04 07:57:06.739710660,0,60,2023-05-04 08:57:06.739710660,No
VEH_464,1,Null,O_70,2023-05-04 09:08:37.095918840,0 days 20:51:22.904081160,0,2023-05-05 06:00:00,Null
VEH_464,2,MF2305186337227,D_1471,2023-05-05 09:21:08.861521320,0,60,2023-05-05 10:21:08.861521320,No
VEH_464,1,Null,O_70,2023-05-05 13:19:00.144075660,0 days 10:40:59.855924340,0,2023-05-06 00:00:00,Null
VEH_464,2,20230506B478547_001,D_1,2023-05-06 01:52:50.458626240,0,60,2023-05-06 02:52:50.458626240,No
VEH_464,1,Null,O_70,2023-05-06 04:34:54.095468460,0 days 01:25:05.904531540,0,2023-05-06 06:00:00,Null
VEH_464,2,20230506B478490_001,D_109,2023-05-06 07:38:00.698192880,0,60,2023-05-06 08:38:00.698192880,No
VEH_464,1,Null,O_144,2023-05-06 09:18:32.919781620,0 days 02:41:27.080218380,0,2023-05-06 12:00:00,Null
VEH_464,2,M18394338,D_705,2023-05-06 14:02:14.505815880,0,60,2023-05-06 15:02:14.505815880,No
VEH_464,1,Null,O_466,2023-05-06 15:21:37.670761080,,0,,Null
VEH_465,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_465,2,20230501B468212_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_465,3,20230501B467718_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_465,4,20230501B468131_001,D_109,2023-05-01 03:07:30.041599560,120,60,2023-05-01 06:07:30.041599560,No
VEH_465,1,Null,O_144,2023-05-01 06:48:02.263188300,0 days 05:11:57.736811700,0,2023-05-01 12:00:00,Null
VEH_465,2,M18385444,D_319,2023-05-01 15:02:16.997146380,0,60,2023-05-01 16:02:16.997146380,No
VEH_465,1,Null,O_673,2023-05-01 16:18:38.129073180,0 days 01:41:21.870926820,0,2023-05-01 18:00:00,Null
VEH_465,2,M18386781,D_424,2023-05-01 19:04:31.134201299,0,60,2023-05-01 20:04:31.134201299,No
VEH_465,1,Null,O_673,2023-05-01 21:12:39.072805440,0 days 02:47:20.927194560,0,2023-05-02 00:00:00,Null
VEH_465,2,M18387189,D_473,2023-05-02 01:07:17.516192700,0,60,2023-05-02 02:07:17.516192700,No
VEH_465,1,Null,O_711,2023-05-02 02:34:38.373598860,0 days 03:25:21.626401140,0,2023-05-02 06:00:00,Null
VEH_465,2,20230502B470232_001,D_233,2023-05-02 07:41:40.778685780,0,60,2023-05-02 08:41:40.778685780,No
VEH_465,3,20230502B470236_001,D_233,2023-05-02 07:41:40.778685780,60,60,2023-05-02 09:41:40.778685780,No
VEH_465,1,Null,O_326,2023-05-02 10:13:16.982676359,0 days 01:46:43.017323641,0,2023-05-02 12:00:00,Null
VEH_465,2,20230502B470495_001,D_37,2023-05-02 12:33:28.479681060,0,60,2023-05-02 13:33:28.479681060,No
VEH_465,1,Null,O_9,2023-05-02 17:35:31.436183099,0 days 00:24:28.563816901,0,2023-05-02 18:00:00,Null
VEH_465,2,M18434052,D_301,2023-05-02 18:22:35.005233600,0,60,2023-05-02 19:22:35.005233600,No
VEH_465,3,M18434048,D_301,2023-05-02 18:22:35.005233600,60,60,2023-05-02 20:22:35.005233600,No
VEH_465,1,Null,O_9,2023-05-02 20:45:36.992678280,0 days 03:14:23.007321720,0,2023-05-03 00:00:00,Null
VEH_465,2,M18388925,D_424,2023-05-03 04:53:25.455526680,0,60,2023-05-03 05:53:25.455526680,No
VEH_465,1,Null,O_711,2023-05-03 05:57:47.300647860,0 days 00:02:12.699352140,0,2023-05-03 06:00:00,Null
VEH_465,2,20230503B474927_001,D_37,2023-05-03 07:26:13.720185540,0,60,2023-05-03 08:26:13.720185540,No
VEH_465,1,Null,O_9,2023-05-03 12:28:16.676687640,0 days 05:31:43.323312360,0,2023-05-03 18:00:00,Null
VEH_465,2,M18389664,D_410,2023-05-03 18:07:07.154569140,0,60,2023-05-03 19:07:07.154569140,No
VEH_465,1,Null,O_9,2023-05-03 19:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-04 00:00:00,Null
VEH_465,2,M18391354,D_429,2023-05-04 03:29:48.532890480,0,60,2023-05-04 04:29:48.532890480,No
VEH_465,1,Null,O_580,2023-05-04 04:49:15.199341240,0 days 07:10:44.800658760,0,2023-05-04 12:00:00,Null
VEH_465,2,MF2305196342696,D_1984,2023-05-04 12:22:55.461629160,0,60,2023-05-04 13:22:55.461629160,No
VEH_465,1,Null,O_580,2023-05-04 13:47:33.703180559,0 days 04:12:26.296819441,0,2023-05-04 18:00:00,Null
VEH_465,2,MF2305196342059,D_1916,2023-05-04 21:58:03.945895920,0,60,2023-05-04 22:58:03.945895920,No
VEH_465,1,Null,O_770,2023-05-04 23:40:32.695986899,,0,,Null
VEH_466,1,Null,O_243,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
VEH_466,2,20230501B468023_001,D_109,2023-05-01 03:07:30.041599560,0,60,2023-05-01 04:07:30.041599560,No
VEH_466,3,20230501B468098_001,D_109,2023-05-01 03:07:30.041599560,60,60,2023-05-01 05:07:30.041599560,No
VEH_466,4,20230501B467768_001,D_109,2023-05-01 03:07:30.041599560,120,60,2023-05-01 06:07:30.041599560,No
VEH_466,1,Null,O_144,2023-05-01 06:48:02.263188300,0 days 05:11:57.736811700,0,2023-05-01 12:00:00,Null
VEH_466,2,M18385438,D_315,2023-05-01 12:30:40.817693340,0,60,2023-05-01 13:30:40.817693340,No
VEH_466,1,Null,O_144,2023-05-01 14:00:42.391195440,0 days 03:59:17.608804560,0,2023-05-01 18:00:00,Null
VEH_466,2,M18385447,D_321,2023-05-01 18:16:18.413444940,0,60,2023-05-01 19:16:18.413444940,No
VEH_466,1,Null,O_144,2023-05-01 19:32:30.598603740,0 days 04:27:29.401396260,0,2023-05-02 00:00:00,Null
VEH_466,2,M18389162,D_425,2023-05-02 02:49:44.347256400,0,60,2023-05-02 03:49:44.347256400,No
VEH_466,1,Null,O_673,2023-05-02 04:12:55.642548360,0 days 01:47:04.357451640,0,2023-05-02 06:00:00,Null
VEH_466,2,M18393115,D_671,2023-05-02 09:43:53.439331260,0,60,2023-05-02 10:43:53.439331260,No
VEH_466,1,Null,O_323,2023-05-02 11:01:45.515854620,0 days 00:58:14.484145380,0,2023-05-02 12:00:00,Null
VEH_466,2,20230501B468753_001,D_23,2023-05-02 13:33:39.124652940,0,60,2023-05-02 14:33:39.124652940,No
VEH_466,1,Null,O_9,2023-05-02 15:04:08.460178680,0 days 08:55:51.539821320,0,2023-05-03 00:00:00,Null
VEH_466,2,M18389665,D_410,2023-05-03 00:07:07.154569140,0,60,2023-05-03 01:07:07.154569140,No
VEH_466,1,Null,O_9,2023-05-03 01:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-03 06:00:00,Null
VEH_466,2,M18386952,D_438,2023-05-03 09:09:18.425202120,0,60,2023-05-03 10:09:18.425202120,No
VEH_466,1,Null,O_352,2023-05-03 10:36:08.545404660,0 days 01:23:51.454595340,0,2023-05-03 12:00:00,Null
VEH_466,2,MF2305106275982,D_1923,2023-05-03 14:01:53.106160140,0,60,2023-05-03 15:01:53.106160140,No
VEH_466,1,Null,O_352,2023-05-03 17:07:26.121726,0 days 00:52:33.878274,0,2023-05-03 18:00:00,Null
VEH_466,2,MF2305256365438,D_2629,2023-05-03 19:36:03.868436820,0,60,2023-05-03 20:36:03.868436820,No
VEH_466,1,Null,O_179,2023-05-03 20:59:02.796270240,0 days 03:00:57.203729760,0,2023-05-04 00:00:00,Null
VEH_466,2,MF2305036208401,D_90,2023-05-04 03:21:12.648246,0,60,2023-05-04 04:21:12.648246,No
VEH_466,3,20230502B469883_001,D_90,2023-05-04 03:21:12.648246,60,60,2023-05-04 05:21:12.648246,No
VEH_466,1,Null,O_591,2023-05-04 05:32:54.878069340,0 days 00:27:05.121930660,0,2023-05-04 06:00:00,Null
VEH_466,2,MF2305046221651,D_1533,2023-05-04 10:19:22.402357260,0,60,2023-05-04 11:19:22.402357260,No
VEH_466,1,Null,O_174,2023-05-04 11:49:28.162436760,0 days 00:10:31.837563240,0,2023-05-04 12:00:00,Null
VEH_466,2,20230503B471939_001,D_233,2023-05-04 13:03:40.833320940,0,60,2023-05-04 14:03:40.833320940,No
VEH_466,3,20230502B469729_001,D_233,2023-05-04 13:03:40.833320940,60,60,2023-05-04 15:03:40.833320940,No
VEH_466,1,Null,O_326,2023-05-04 15:35:17.037311520,0 days 14:24:42.962688480,0,2023-05-05 06:00:00,Null
VEH_466,2,20230503B474288_001,D_97,2023-05-05 06:26:21.576071640,0,60,2023-05-05 07:26:21.576071640,No
VEH_466,1,Null,O_11,2023-05-05 07:37:34.140941940,0 days 04:22:25.859058060,0,2023-05-05 12:00:00,Null
VEH_466,2,20230503B474654_001,D_233,2023-05-05 12:46:09.202041600,0,60,2023-05-05 13:46:09.202041600,No
VEH_466,1,Null,O_326,2023-05-05 14:17:45.406032120,0 days 03:42:14.593967880,0,2023-05-05 18:00:00,Null
VEH_466,2,20230503B474602_001,D_97,2023-05-05 18:26:21.576071640,0,60,2023-05-05 19:26:21.576071640,No
